id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2943423,GN3,2018-04-01 21:00:00,5.9,9.4,11.6,,,
2943424,GR9,2018-04-01 21:00:00,2.7,8.6,13.7,,,
2943425,LW2,2018-04-01 21:00:00,6.1,8.6,13.6,,,
2943426,GN0,2018-04-01 21:00:00,4.3,5.8,9.6,,,
2943427,KF1,2018-04-01 21:00:00,4.1,5.4,,,,
2943428,CD9,2018-04-01 21:00:00,7.4,8.2,57.0,,,
2943429,CT3,2018-04-01 21:00:00,,11.0,13.5,,,
2943430,CT2,2018-04-01 21:00:00,6.0,,,,,
2943431,BX9,2018-04-01 21:00:00,6.2,,,,,
2943432,BX1,2018-04-01 21:00:00,,9.3,7.7,,,
2943433,TH4,2018-04-01 21:00:00,7.6,12.1,36.6,,,
2943434,ST5,2018-04-01 21:00:00,5.0,6.0,10.7,,,
2943435,RB7,2018-04-01 21:00:00,8.0,13.6,14.0,,,
2943436,TD5,2018-04-01 21:00:00,5.6,,,,,
2943474,CD1,2018-04-01 22:00:00,9.4,10.6,44.7,,,
2943475,BL0,2018-04-01 22:00:00,3.8,7.7,26.6,,,
2943476,GR4,2018-04-01 22:00:00,2.1,12.1,-1.6,,,
2943477,MY7,2018-04-01 22:00:00,10.3,14.4,,,,
2943478,HV1,2018-04-01 22:00:00,0.6,3.5,20.4,,,
2943479,GN3,2018-04-01 22:00:00,6.6,9.7,11.6,,,
2943480,GR9,2018-04-01 22:00:00,3.8,8.6,17.1,,,
2943481,LW2,2018-04-01 22:00:00,4.4,12.0,17.4,,,
2943482,GN0,2018-04-01 22:00:00,6.1,16.1,12.2,,,
2943483,KF1,2018-04-01 22:00:00,5.4,7.5,,,,
2943484,CD9,2018-04-01 22:00:00,4.6,6.7,73.3,,,
2943485,CT3,2018-04-01 22:00:00,,17.2,17.1,,,
2943486,CT2,2018-04-01 22:00:00,8.0,,,,,
2943487,BX9,2018-04-01 22:00:00,6.6,,,,,
2943488,BX1,2018-04-01 22:00:00,,11.4,9.2,,,
2943489,TH4,2018-04-01 22:00:00,6.9,16.7,38.0,,,
2943490,ST5,2018-04-01 22:00:00,6.0,10.0,11.4,,,
2943491,RB7,2018-04-01 22:00:00,16.0,11.2,13.8,,,
2943492,TD5,2018-04-01 22:00:00,8.5,,,,,
2943530,CD1,2018-04-01 23:00:00,9.6,12.3,46.2,,,
2943531,BL0,2018-04-01 23:00:00,1.8,9.3,29.3,,,
2943532,GR4,2018-04-01 23:00:00,9.5,4.6,-0.7,,,
2943533,MY7,2018-04-01 23:00:00,8.3,18.5,,,,
2943534,HV1,2018-04-01 23:00:00,3.9,6.8,27.2,,,
2943535,GN3,2018-04-01 23:00:00,6.5,9.7,13.7,,,
2943536,GR9,2018-04-01 23:00:00,2.8,9.1,17.3,,,
2943537,LW2,2018-04-01 23:00:00,6.6,11.4,22.6,,,
2943538,GN0,2018-04-01 23:00:00,6.9,13.4,13.7,,,
2943539,KF1,2018-04-01 23:00:00,5.3,7.8,,,,
2943540,CD9,2018-04-01 23:00:00,6.3,8.9,80.8,,,
2943541,CT3,2018-04-01 23:00:00,,16.8,19.5,,,
2943542,CT2,2018-04-01 23:00:00,5.0,,,,,
2943543,BX9,2018-04-01 23:00:00,7.2,,,,,
2943544,BX1,2018-04-01 23:00:00,,11.4,10.6,,,
2943545,TH4,2018-04-01 23:00:00,6.6,14.0,42.5,,,
2943546,ST5,2018-04-01 23:00:00,4.0,13.0,9.1,,,
2943547,RB7,2018-04-01 23:00:00,12.0,16.2,22.2,,,
2943548,TD5,2018-04-01 23:00:00,8.8,,,,,
