id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2945791,MY7,2018-04-03 17:00:00,6.6,15.5,,,,
2945792,HV1,2018-04-03 17:00:00,0.0,5.8,24.9,,,
2945793,GN3,2018-04-03 17:00:00,7.8,15.4,9.9,,,
2945794,GR9,2018-04-03 17:00:00,4.0,13.0,10.6,,,
2945795,LW2,2018-04-03 17:00:00,8.0,12.6,13.8,,,
2945796,GN0,2018-04-03 17:00:00,5.6,13.3,10.1,,,
2945797,KF1,2018-04-03 17:00:00,6.7,10.6,,,,
2945798,CD9,2018-04-03 17:00:00,4.5,8.5,46.1,,,
2945799,CT3,2018-04-03 17:00:00,6.0,9.0,6.3,,,
2945800,CT2,2018-04-03 17:00:00,10.0,,,,,
2945801,BX9,2018-04-03 17:00:00,4.6,,,,,
2945802,BX1,2018-04-03 17:00:00,,11.9,7.6,,,
2945803,TH4,2018-04-03 17:00:00,8.6,17.2,25.7,,,
2945804,ST5,2018-04-03 17:00:00,7.0,17.0,14.5,,,
2945805,RB7,2018-04-03 17:00:00,12.0,11.4,18.1,,,
2945806,TD5,2018-04-03 17:00:00,7.3,,,,,
2945844,CD1,2018-04-03 18:00:00,5.3,10.3,19.6,,,
2945845,BL0,2018-04-03 18:00:00,6.6,10.1,16.1,,,
2945846,GR4,2018-04-03 18:00:00,2.5,13.6,3.2,,,
2945847,MY7,2018-04-03 18:00:00,10.0,15.7,,,,
2945848,HV1,2018-04-03 18:00:00,7.9,12.7,27.3,,,
2945849,GN3,2018-04-03 18:00:00,5.7,10.3,9.0,,,
2945850,GR9,2018-04-03 18:00:00,5.6,12.2,10.5,,,
2945851,LW2,2018-04-03 18:00:00,6.4,14.8,10.4,,,
2945852,GN0,2018-04-03 18:00:00,6.9,16.8,9.6,,,
2945853,KF1,2018-04-03 18:00:00,6.8,9.9,,,,
2945854,CD9,2018-04-03 18:00:00,7.5,10.3,52.9,,,
2945855,CT3,2018-04-03 18:00:00,10.0,19.2,7.5,,,
2945856,CT2,2018-04-03 18:00:00,9.0,,,,,
2945857,BX9,2018-04-03 18:00:00,7.6,,,,,
2945858,BX1,2018-04-03 18:00:00,,12.1,7.1,,,
2945859,TH4,2018-04-03 18:00:00,5.6,16.6,23.2,,,
2945860,ST5,2018-04-03 18:00:00,7.0,17.0,10.5,,,
2945861,RB7,2018-04-03 18:00:00,12.0,13.2,22.4,,,
2945862,TD5,2018-04-03 18:00:00,6.7,,,,,
2945900,CD1,2018-04-03 19:00:00,10.3,8.8,20.5,,,
2945901,BL0,2018-04-03 19:00:00,3.5,7.3,13.8,,,
2945902,GR4,2018-04-03 19:00:00,2.9,9.5,2.2,,,
2945903,MY7,2018-04-03 19:00:00,10.0,13.4,,,,
2945904,HV1,2018-04-03 19:00:00,3.4,6.5,15.1,,,
2945905,GN3,2018-04-03 19:00:00,7.8,9.4,6.9,,,
2945906,GR9,2018-04-03 19:00:00,4.7,7.9,10.5,,,
2945907,LW2,2018-04-03 19:00:00,10.3,11.6,10.4,,,
2945908,GN0,2018-04-03 19:00:00,6.0,15.8,8.2,,,
2945909,KF1,2018-04-03 19:00:00,6.1,8.7,,,,
2945910,CD9,2018-04-03 19:00:00,2.9,5.6,45.0,,,
2945911,CT3,2018-04-03 19:00:00,9.0,15.2,4.9,,,
2945912,CT2,2018-04-03 19:00:00,13.0,,,,,
2945913,BX9,2018-04-03 19:00:00,7.4,,,,,
2945914,BX1,2018-04-03 19:00:00,,11.2,5.0,,,
2945915,TH4,2018-04-03 19:00:00,7.5,15.0,30.1,,,
2945916,ST5,2018-04-03 19:00:00,6.0,12.0,10.7,,,
2945917,RB7,2018-04-03 19:00:00,11.0,11.6,15.3,,,
2945918,TD5,2018-04-03 19:00:00,8.9,,,,,
2945956,CD1,2018-04-03 20:00:00,7.3,7.6,27.9,,,
2945957,BL0,2018-04-03 20:00:00,5.4,8.2,22.8,,,
2945958,GR4,2018-04-03 20:00:00,11.0,8.6,6.6,,,
2945959,MY7,2018-04-03 20:00:00,9.4,8.6,,,,
2945960,HV1,2018-04-03 20:00:00,8.1,11.1,33.7,,,
2945961,GN3,2018-04-03 20:00:00,7.8,11.7,30.6,,,
2945962,GR9,2018-04-03 20:00:00,5.4,9.7,21.3,,,
2945963,LW2,2018-04-03 20:00:00,4.0,11.2,19.8,,,
2945964,GN0,2018-04-03 20:00:00,4.5,10.4,14.2,,,
2945965,KF1,2018-04-03 20:00:00,4.5,6.2,,,,
2945966,CD9,2018-04-03 20:00:00,7.7,9.1,57.6,,,
2945967,CT3,2018-04-03 20:00:00,7.0,14.6,12.7,,,
2945968,CT2,2018-04-03 20:00:00,11.0,,,,,
2945969,BX9,2018-04-03 20:00:00,9.3,,,,,
2945970,BX1,2018-04-03 20:00:00,,10.7,23.1,,,
2945971,TH4,2018-04-03 20:00:00,5.6,16.2,33.4,,,
2945972,ST5,2018-04-03 20:00:00,6.0,12.0,13.6,,,
2945973,RB7,2018-04-03 20:00:00,14.0,10.8,16.6,,,
2945974,TD5,2018-04-03 20:00:00,6.5,,,,,
2946012,CD1,2018-04-03 21:00:00,10.1,11.7,61.3,,,
2946013,BL0,2018-04-03 21:00:00,3.0,8.7,39.6,,,
2946014,GR4,2018-04-03 21:00:00,6.1,10.8,16.7,,,
2946015,MY7,2018-04-03 21:00:00,7.3,13.3,,,,
2946016,HV1,2018-04-03 21:00:00,0.2,4.9,61.1,,,
2946017,GN3,2018-04-03 21:00:00,7.6,13.2,52.8,,,
2946018,GR9,2018-04-03 21:00:00,7.3,12.3,31.8,,,
2946019,LW2,2018-04-03 21:00:00,7.6,8.9,26.4,,,
2946020,GN0,2018-04-03 21:00:00,7.0,12.6,25.4,,,
2946021,KF1,2018-04-03 21:00:00,4.7,7.1,,,,
2946022,CD9,2018-04-03 21:00:00,8.3,11.2,90.2,,,
2946023,CT3,2018-04-03 21:00:00,6.0,11.4,31.9,,,
2946024,CT2,2018-04-03 21:00:00,12.0,,,,,
2946025,BX9,2018-04-03 21:00:00,8.4,,,,,
2946026,BX1,2018-04-03 21:00:00,,13.0,47.0,,,
2946027,TH4,2018-04-03 21:00:00,8.5,15.6,56.3,,,
2946028,ST5,2018-04-03 21:00:00,11.0,10.0,30.3,,,
2946029,RB7,2018-04-03 21:00:00,9.0,14.6,43.8,,,
2946030,TD5,2018-04-03 21:00:00,7.3,,,,,
2946068,CD1,2018-04-03 22:00:00,10.5,13.4,80.2,,,
2946069,BL0,2018-04-03 22:00:00,2.5,8.6,44.6,,,
2946070,GR4,2018-04-03 22:00:00,4.6,10.5,19.0,,,
2946071,MY7,2018-04-03 22:00:00,8.6,14.2,,,,
2946072,HV1,2018-04-03 22:00:00,10.4,16.6,59.7,,,
2946073,GN3,2018-04-03 22:00:00,5.9,12.9,44.8,,,
2946074,GR9,2018-04-03 22:00:00,6.3,10.3,42.3,,,
2946075,LW2,2018-04-03 22:00:00,8.4,9.2,22.2,,,
2946076,GN0,2018-04-03 22:00:00,8.2,12.4,22.9,,,
2946077,KF1,2018-04-03 22:00:00,3.9,6.7,,,,
2946078,CD9,2018-04-03 22:00:00,12.9,15.3,105.8,,,
2946079,CT3,2018-04-03 22:00:00,7.0,15.6,32.5,,,
2946080,CT2,2018-04-03 22:00:00,15.0,,,,,
2946081,BX9,2018-04-03 22:00:00,6.6,,,,,
2946082,BX1,2018-04-03 22:00:00,,15.3,47.7,,,
2946083,TH4,2018-04-03 22:00:00,4.8,13.7,65.2,,,
2946084,ST5,2018-04-03 22:00:00,9.0,11.0,30.7,,,
2946085,RB7,2018-04-03 22:00:00,13.0,6.4,45.8,,,
2946086,TD5,2018-04-03 22:00:00,6.6,,,,,
2946124,CD1,2018-04-03 23:00:00,10.2,15.3,53.6,,,
2946125,BL0,2018-04-03 23:00:00,2.4,10.3,40.2,,,
2946126,GR4,2018-04-03 23:00:00,6.9,9.5,10.1,,,
2946127,MY7,2018-04-03 23:00:00,8.9,21.9,,,,
2946128,HV1,2018-04-03 23:00:00,7.4,21.3,32.6,,,
2946129,GN3,2018-04-03 23:00:00,4.7,11.9,16.9,,,
2946130,GR9,2018-04-03 23:00:00,4.2,11.3,40.5,,,
2946131,LW2,2018-04-03 23:00:00,6.5,11.5,15.1,,,
2946132,GN0,2018-04-03 23:00:00,5.3,8.5,13.7,,,
2946133,KF1,2018-04-03 23:00:00,4.6,9.0,,,,
2946134,CD9,2018-04-03 23:00:00,10.2,16.8,124.4,,,
2946135,CT3,2018-04-03 23:00:00,10.0,15.4,24.4,,,
2946136,CT2,2018-04-03 23:00:00,11.0,,,,,
2946137,BX9,2018-04-03 23:00:00,6.8,,,,,
2946138,BX1,2018-04-03 23:00:00,,13.9,18.7,,,
2946139,TH4,2018-04-03 23:00:00,8.1,19.6,64.6,,,
2946140,ST5,2018-04-03 23:00:00,7.0,10.0,22.8,,,
2946141,RB7,2018-04-03 23:00:00,15.0,11.2,25.8,,,
2946142,TD5,2018-04-03 23:00:00,7.3,,,,,
2946180,CD1,2018-04-04 00:00:00,6.9,18.3,40.3,,,
2946181,BL0,2018-04-04 00:00:00,5.5,18.4,27.9,,,
2946182,GR4,2018-04-04 00:00:00,6.5,14.9,4.0,,,
2946183,MY7,2018-04-04 00:00:00,13.1,27.2,,,,
2946184,HV1,2018-04-04 00:00:00,10.6,27.4,21.1,,,
2946185,GN3,2018-04-04 00:00:00,6.2,14.0,9.5,,,
2946186,GR9,2018-04-04 00:00:00,4.4,13.0,23.3,,,
2946187,LW2,2018-04-04 00:00:00,3.9,11.6,12.3,,,
2946188,GN0,2018-04-04 00:00:00,8.1,15.2,10.4,,,
2946189,KF1,2018-04-04 00:00:00,5.9,13.3,,,,
2946190,CD9,2018-04-04 00:00:00,11.6,25.1,118.3,,,
2946191,CT3,2018-04-04 00:00:00,11.0,20.0,18.6,,,
2946192,CT2,2018-04-04 00:00:00,9.0,,,,,
2946193,BX9,2018-04-04 00:00:00,7.2,,,,,
2946194,BX1,2018-04-04 00:00:00,,19.4,8.9,,,
2946195,TH4,2018-04-04 00:00:00,8.4,22.4,55.5,,,
2946196,ST5,2018-04-04 00:00:00,5.0,12.0,23.4,,,
2946197,RB7,2018-04-04 00:00:00,12.0,20.8,14.9,,,
2946198,TD5,2018-04-04 00:00:00,8.6,,,,,
2946236,CD1,2018-04-04 01:00:00,6.5,22.2,31.1,,,
2946237,BL0,2018-04-04 01:00:00,9.6,19.9,21.8,,,
2946238,GR4,2018-04-04 01:00:00,5.6,15.8,3.2,,,
2946239,MY7,2018-04-04 01:00:00,13.5,28.8,,,,
2946240,HV1,2018-04-04 01:00:00,8.4,25.8,19.9,,,
2946241,GN3,2018-04-04 01:00:00,7.0,14.8,7.9,,,
2946242,GR9,2018-04-04 01:00:00,5.7,19.4,20.2,,,
2946243,LW2,2018-04-04 01:00:00,7.8,14.8,11.7,,,
2946244,GN0,2018-04-04 01:00:00,8.3,,,,,
2946245,KF1,2018-04-04 01:00:00,7.0,14.1,,,,
2946246,CD9,2018-04-04 01:00:00,12.8,23.3,110.3,,,
2946247,CT3,2018-04-04 01:00:00,14.0,22.6,11.5,,,
2946248,CT2,2018-04-04 01:00:00,10.0,,,,,
2946249,BX9,2018-04-04 01:00:00,8.5,,,,,
2946250,BX1,2018-04-04 01:00:00,,18.7,7.1,,,
2946251,TH4,2018-04-04 01:00:00,11.3,32.9,53.4,,,
2946252,ST5,2018-04-04 01:00:00,6.0,24.0,39.5,,,
2946253,RB7,2018-04-04 01:00:00,11.0,22.2,12.1,,,
2946254,TD5,2018-04-04 01:00:00,11.7,,,,,
2946292,CD1,2018-04-04 02:00:00,10.3,23.7,31.7,,,
2946293,BL0,2018-04-04 02:00:00,5.6,21.5,22.4,,,
2946294,GR4,2018-04-04 02:00:00,8.0,19.5,2.8,,,
2946295,MY7,2018-04-04 02:00:00,13.6,33.9,,,,
2946296,HV1,2018-04-04 02:00:00,14.4,36.5,21.6,,,
2946297,GN3,2018-04-04 02:00:00,7.8,19.5,8.4,,,
2946298,GR9,2018-04-04 02:00:00,7.6,29.1,19.2,,,
2946299,LW2,2018-04-04 02:00:00,12.8,22.9,14.1,,,
2946300,GN0,2018-04-04 02:00:00,3.1,18.4,10.1,,,
2946301,KF1,2018-04-04 02:00:00,8.6,18.8,,,,
2946302,CD9,2018-04-04 02:00:00,8.5,17.5,115.8,,,
2946303,CT3,2018-04-04 02:00:00,11.0,22.8,9.3,,,
2946304,CT2,2018-04-04 02:00:00,11.0,,,,,
2946305,BX9,2018-04-04 02:00:00,9.1,,,,,
2946306,BX1,2018-04-04 02:00:00,,23.2,7.0,,,
2946307,TH4,2018-04-04 02:00:00,8.6,32.0,48.7,,,
2946308,ST5,2018-04-04 02:00:00,8.0,32.0,31.1,,,
2946309,RB7,2018-04-04 02:00:00,12.0,23.0,12.4,,,
2946310,TD5,2018-04-04 02:00:00,9.2,,,,,
2946348,CD1,2018-04-04 03:00:00,7.7,22.2,35.7,,,
2946349,BL0,2018-04-04 03:00:00,6.0,21.1,24.1,,,
2946350,GR4,2018-04-04 03:00:00,5.8,18.5,2.4,,,
2946351,MY7,2018-04-04 03:00:00,13.0,42.5,,,,
2946352,HV1,2018-04-04 03:00:00,8.6,29.3,20.9,,,
2946353,GN3,2018-04-04 03:00:00,5.3,16.1,10.0,,,
2946354,GR9,2018-04-04 03:00:00,6.5,23.8,14.6,,,
2946355,LW2,2018-04-04 03:00:00,10.4,19.5,15.0,,,
2946356,GN0,2018-04-04 03:00:00,7.0,12.0,10.2,,,
2946357,KF1,2018-04-04 03:00:00,7.5,14.9,,,,
2946358,CD9,2018-04-04 03:00:00,9.7,19.2,113.4,,,
2946359,CT3,2018-04-04 03:00:00,9.0,25.8,10.8,,,
2946360,CT2,2018-04-04 03:00:00,11.0,,,,,
2946361,BX9,2018-04-04 03:00:00,9.6,,,,,
2946362,BX1,2018-04-04 03:00:00,,,5.9,,,
2946363,TH4,2018-04-04 03:00:00,8.9,48.7,50.5,,,
2946364,ST5,2018-04-04 03:00:00,,,35.4,,,
2946365,RB7,2018-04-04 03:00:00,12.0,19.4,13.7,,,
2946366,TD5,2018-04-04 03:00:00,8.4,,,,,
2946368,CD1,2018-04-04 04:00:00,8.1,15.3,29.7,,,
2946369,BL0,2018-04-04 04:00:00,9.9,19.6,26.0,,,
2946370,GR4,2018-04-04 04:00:00,7.9,13.8,2.4,,,
2946371,MY7,2018-04-04 04:00:00,12.3,27.6,,,,
2946372,HV1,2018-04-04 04:00:00,7.7,26.9,17.2,,,
2946373,GN3,2018-04-04 04:00:00,6.6,14.2,11.6,,,
2946374,GR9,2018-04-04 04:00:00,7.1,18.9,18.3,,,
2946375,LW2,2018-04-04 04:00:00,11.0,15.8,16.4,,,
2946376,GN0,2018-04-04 04:00:00,-2.1,9.1,9.5,,,
2946377,KF1,2018-04-04 04:00:00,6.6,12.4,,,,
2946378,CD9,2018-04-04 04:00:00,7.6,15.0,89.6,,,
2946379,CT3,2018-04-04 04:00:00,8.0,23.2,12.9,,,
2946380,CT2,2018-04-04 04:00:00,11.0,,,,,
2946381,BX9,2018-04-04 04:00:00,8.8,,,,,
2946382,BX1,2018-04-04 04:00:00,,,4.4,,,
2946383,TH4,2018-04-04 04:00:00,4.3,29.5,48.1,,,
2946384,ST5,2018-04-04 04:00:00,,,,,,
2946385,RB7,2018-04-04 04:00:00,14.0,21.2,13.7,,,
2946386,TD5,2018-04-04 04:00:00,5.4,,,,,
2946424,CD1,2018-04-04 05:00:00,4.9,11.2,30.9,,,
2946425,BL0,2018-04-04 05:00:00,6.7,12.6,22.6,,,
2946426,GR4,2018-04-04 05:00:00,7.3,10.0,2.5,,,
2946427,MY7,2018-04-04 05:00:00,10.1,24.0,,,,
2946428,HV1,2018-04-04 05:00:00,4.1,14.6,19.0,,,
2946429,GN3,2018-04-04 05:00:00,4.7,9.1,7.4,,,
2946430,GR9,2018-04-04 05:00:00,4.9,13.8,22.3,,,
2946431,LW2,2018-04-04 05:00:00,6.3,15.1,20.2,,,
2946432,GN0,2018-04-04 05:00:00,1.6,10.1,9.7,,,
2946433,KF1,2018-04-04 05:00:00,4.5,8.7,,,,
2946434,CD9,2018-04-04 05:00:00,8.4,16.8,82.2,,,
2946435,CT3,2018-04-04 05:00:00,6.0,13.2,10.8,,,
2946436,CT2,2018-04-04 05:00:00,7.0,,,,,
2946437,BX9,2018-04-04 05:00:00,6.3,,,,,
2946438,BX1,2018-04-04 05:00:00,,14.4,7.1,,,
2946439,TH4,2018-04-04 05:00:00,7.7,23.9,54.8,,,
2946440,ST5,2018-04-04 05:00:00,7.0,16.0,31.7,,,
2946441,RB7,2018-04-04 05:00:00,11.0,15.2,13.4,,,
2946442,TD5,2018-04-04 05:00:00,6.6,,,,,
2946480,CD1,2018-04-04 06:00:00,8.2,10.7,33.6,,,
2946481,BL0,2018-04-04 06:00:00,6.7,14.9,22.8,,,
2946482,GR4,2018-04-04 06:00:00,6.3,9.3,4.3,,,
2946483,MY7,2018-04-04 06:00:00,10.2,18.6,,,,
2946484,HV1,2018-04-04 06:00:00,6.3,30.9,17.7,,,
2946485,GN3,2018-04-04 06:00:00,6.7,10.2,11.1,,,
2946486,GR9,2018-04-04 06:00:00,3.4,15.9,28.0,,,
2946487,LW2,2018-04-04 06:00:00,9.1,12.8,17.4,,,
2946488,GN0,2018-04-04 06:00:00,10.4,10.8,11.5,,,
2946489,KF1,2018-04-04 06:00:00,4.6,9.0,,,,
2946490,CD9,2018-04-04 06:00:00,10.0,12.9,91.8,,,
2946491,CT3,2018-04-04 06:00:00,6.0,17.2,14.1,,,
2946492,CT2,2018-04-04 06:00:00,12.0,,,,,
2946493,BX9,2018-04-04 06:00:00,7.1,,,,,
2946494,BX1,2018-04-04 06:00:00,,8.3,5.6,,,
2946495,TH4,2018-04-04 06:00:00,7.0,24.6,59.2,,,
2946496,ST5,2018-04-04 06:00:00,5.0,17.0,39.8,,,
2946497,RB7,2018-04-04 06:00:00,12.0,13.0,13.3,,,
2946498,TD5,2018-04-04 06:00:00,5.4,,,,,
2946536,CD1,2018-04-04 07:00:00,8.6,12.1,33.0,,,
2946537,BL0,2018-04-04 07:00:00,6.3,16.0,22.8,,,
2946538,GR4,2018-04-04 07:00:00,6.2,12.3,5.4,,,
2946539,MY7,2018-04-04 07:00:00,10.6,24.8,,,,
2946540,HV1,2018-04-04 07:00:00,3.7,17.2,26.0,,,
2946541,GN3,2018-04-04 07:00:00,8.1,15.1,16.3,,,
2946542,GR9,2018-04-04 07:00:00,6.8,18.9,31.6,,,
2946543,LW2,2018-04-04 07:00:00,9.8,17.5,17.9,,,
2946544,GN0,2018-04-04 07:00:00,3.1,11.9,12.5,,,
2946545,KF1,2018-04-04 07:00:00,5.5,10.1,,,,
2946546,CD9,2018-04-04 07:00:00,9.5,13.3,89.2,,,
2946547,CT3,2018-04-04 07:00:00,6.0,23.8,15.3,,,
2946548,CT2,2018-04-04 07:00:00,12.0,,,,,
2946549,BX9,2018-04-04 07:00:00,8.0,,,,,
2946550,BX1,2018-04-04 07:00:00,,11.1,8.2,,,
2946551,TH4,2018-04-04 07:00:00,8.6,25.4,67.2,,,
2946552,ST5,2018-04-04 07:00:00,9.0,22.0,11.9,,,
2946553,RB7,2018-04-04 07:00:00,12.0,18.4,15.6,,,
2946554,TD5,2018-04-04 07:00:00,7.9,,,,,
2946592,CD1,2018-04-04 08:00:00,7.4,14.2,37.6,,,
2946593,BL0,2018-04-04 08:00:00,6.9,13.9,21.6,,,
2946594,GR4,2018-04-04 08:00:00,5.9,10.5,4.8,,,
2946595,MY7,2018-04-04 08:00:00,13.8,21.1,,,,
2946596,HV1,2018-04-04 08:00:00,3.9,14.3,21.6,,,
2946597,GN3,2018-04-04 08:00:00,6.7,14.1,14.2,,,
2946598,GR9,2018-04-04 08:00:00,3.9,17.3,30.4,,,
2946599,LW2,2018-04-04 08:00:00,11.5,13.4,19.3,,,
2946600,GN0,2018-04-04 08:00:00,7.3,10.1,12.9,,,
2946601,KF1,2018-04-04 08:00:00,5.9,9.8,,,,
2946602,CD9,2018-04-04 08:00:00,9.9,13.1,101.1,,,
2946603,CT3,2018-04-04 08:00:00,9.0,15.4,17.1,,,
2946604,CT2,2018-04-04 08:00:00,7.0,,,,,
2946605,BX9,2018-04-04 08:00:00,10.6,,,,,
2946606,BX1,2018-04-04 08:00:00,,7.8,8.1,,,
2946607,TH4,2018-04-04 08:00:00,8.5,28.3,72.0,,,
2946608,ST5,2018-04-04 08:00:00,14.0,14.0,10.7,,,
2946609,RB7,2018-04-04 08:00:00,10.0,18.2,15.5,,,
2946610,TD5,2018-04-04 08:00:00,7.8,,,,,
2946648,CD1,2018-04-04 09:00:00,11.7,16.3,43.2,,,
2946649,BL0,2018-04-04 09:00:00,7.8,16.2,28.5,,,
2946650,GR4,2018-04-04 09:00:00,5.3,11.1,6.4,,,
2946651,MY7,2018-04-04 09:00:00,16.0,22.1,,,,
2946652,HV1,2018-04-04 09:00:00,7.1,15.6,25.4,,,
2946653,GN3,2018-04-04 09:00:00,3.7,13.7,17.9,,,
2946654,GR9,2018-04-04 09:00:00,5.6,15.4,24.9,,,
2946655,LW2,2018-04-04 09:00:00,13.2,22.2,24.0,,,
2946656,GN0,2018-04-04 09:00:00,8.2,12.0,14.6,,,
2946657,KF1,2018-04-04 09:00:00,6.4,10.1,,,,
2946658,CD9,2018-04-04 09:00:00,12.4,15.9,118.8,,,
2946659,CT3,2018-04-04 09:00:00,7.0,18.6,18.5,,,
2946660,CT2,2018-04-04 09:00:00,13.0,,,,,
2946661,BX9,2018-04-04 09:00:00,8.5,,,,,
2946662,BX1,2018-04-04 09:00:00,,7.5,8.4,,,
2946663,TH4,2018-04-04 09:00:00,8.7,20.9,60.3,,,
2946664,ST5,2018-04-04 09:00:00,8.0,14.0,10.1,,,
2946665,RB7,2018-04-04 09:00:00,12.0,16.0,20.5,,,
2946666,TD5,2018-04-04 09:00:00,6.6,,,,,
2946704,CD1,2018-04-04 10:00:00,11.7,17.4,47.9,,,
2946705,BL0,2018-04-04 10:00:00,6.9,13.9,31.7,,,
2946706,GR4,2018-04-04 10:00:00,3.7,10.4,9.6,,,
2946707,MY7,2018-04-04 10:00:00,14.3,22.5,,,,
2946708,HV1,2018-04-04 10:00:00,2.0,11.9,26.8,,,
2946709,GN3,2018-04-04 10:00:00,7.0,14.4,23.2,,,
2946710,GR9,2018-04-04 10:00:00,4.0,15.0,34.0,,,
2946711,LW2,2018-04-04 10:00:00,14.0,21.7,30.1,,,
2946712,GN0,2018-04-04 10:00:00,5.2,11.9,18.6,,,
2946713,KF1,2018-04-04 10:00:00,6.0,8.8,,,,
2946714,CD9,2018-04-04 10:00:00,12.7,16.5,105.7,,,
2946715,CT3,2018-04-04 10:00:00,8.0,16.6,18.8,,,
2946716,CT2,2018-04-04 10:00:00,14.0,,,,,
2946717,BX9,2018-04-04 10:00:00,6.9,,,,,
2946718,BX1,2018-04-04 10:00:00,,8.7,11.5,,,
2946719,TH4,2018-04-04 10:00:00,11.6,19.9,50.8,,,
2946720,ST5,2018-04-04 10:00:00,7.0,15.0,12.5,,,
2946721,RB7,2018-04-04 10:00:00,15.0,19.0,26.0,,,
2946722,TD5,2018-04-04 10:00:00,8.1,,,,,
2946724,CD1,2018-04-04 11:00:00,10.4,13.5,49.1,,,
2946725,BL0,2018-04-04 11:00:00,4.2,9.2,26.8,,,
2946726,GR4,2018-04-04 11:00:00,5.3,9.9,10.4,,,
2946727,MY7,2018-04-04 11:00:00,13.3,22.8,,,,
2946728,HV1,2018-04-04 11:00:00,4.5,9.5,23.0,,,
2946729,GN3,2018-04-04 11:00:00,6.3,10.2,27.4,,,
2946730,GR9,2018-04-04 11:00:00,6.4,12.7,32.2,,,
2946731,LW2,2018-04-04 11:00:00,12.1,15.8,34.8,,,
2946732,GN0,2018-04-04 11:00:00,5.2,32.7,21.2,,,
2946733,KF1,2018-04-04 11:00:00,5.0,6.9,,,,
2946734,CD9,2018-04-04 11:00:00,9.7,13.8,87.9,,,
2946735,CT3,2018-04-04 11:00:00,10.0,13.2,21.5,,,
2946736,CT2,2018-04-04 11:00:00,12.0,,,,,
2946737,BX9,2018-04-04 11:00:00,8.5,,,,,
2946738,BX1,2018-04-04 11:00:00,,6.5,9.9,,,
2946739,TH4,2018-04-04 11:00:00,7.8,19.6,35.5,,,
2946740,ST5,2018-04-04 11:00:00,7.0,8.0,9.9,,,
2946741,RB7,2018-04-04 11:00:00,11.0,17.8,24.8,,,
2946742,TD5,2018-04-04 11:00:00,5.5,,,,,
2946780,CD1,2018-04-04 12:00:00,9.3,9.9,34.2,,,
2946781,BL0,2018-04-04 12:00:00,5.2,8.2,27.3,,,
2946782,GR4,2018-04-04 12:00:00,4.1,9.5,8.4,,,
2946783,MY7,2018-04-04 12:00:00,15.3,18.5,,,,
2946784,HV1,2018-04-04 12:00:00,2.5,6.6,28.1,,,
2946785,GN3,2018-04-04 12:00:00,5.0,9.6,21.1,,,
2946786,GR9,2018-04-04 12:00:00,3.2,7.0,18.6,,,
2946787,LW2,2018-04-04 12:00:00,9.6,17.4,36.7,,,
2946788,GN0,2018-04-04 12:00:00,9.9,7.8,15.9,,,
2946789,KF1,2018-04-04 12:00:00,4.4,5.9,,,,
2946790,CD9,2018-04-04 12:00:00,11.3,12.9,85.8,,,
2946791,CT3,2018-04-04 12:00:00,7.0,7.2,19.5,,,
2946792,CT2,2018-04-04 12:00:00,10.0,,,,,
2946793,BX9,2018-04-04 12:00:00,7.3,,,,,
2946794,BX1,2018-04-04 12:00:00,,2.3,6.8,,,
2946795,TH4,2018-04-04 12:00:00,8.1,14.5,36.4,,,
2946796,ST5,2018-04-04 12:00:00,5.0,6.0,9.3,,,
2946797,RB7,2018-04-04 12:00:00,14.0,12.4,21.8,,,
2946798,TD5,2018-04-04 12:00:00,5.8,,,,,
2946836,CD1,2018-04-04 13:00:00,3.2,5.9,14.2,,,
2946837,BL0,2018-04-04 13:00:00,0.0,5.1,46.3,,,
2946838,GR4,2018-04-04 13:00:00,4.3,6.1,8.1,,,
2946839,MY7,2018-04-04 13:00:00,8.2,9.9,,,,
2946840,HV1,2018-04-04 13:00:00,5.6,7.5,23.2,,,
2946841,GN3,2018-04-04 13:00:00,3.9,7.1,20.6,,,
2946842,GR9,2018-04-04 13:00:00,2.3,5.9,14.6,,,
2946843,LW2,2018-04-04 13:00:00,7.7,13.2,45.6,,,
2946844,GN0,2018-04-04 13:00:00,3.6,4.6,19.2,,,
2946845,KF1,2018-04-04 13:00:00,1.7,2.6,,,,
2946846,CD9,2018-04-04 13:00:00,8.7,9.6,46.5,,,
2946847,CT3,2018-04-04 13:00:00,4.0,14.8,24.9,,,
2946848,CT2,2018-04-04 13:00:00,8.0,,,,,
2946849,BX9,2018-04-04 13:00:00,6.8,,,,,
2946850,BX1,2018-04-04 13:00:00,,0.0,6.2,,,
2946851,TH4,2018-04-04 13:00:00,6.9,11.2,34.0,,,
2946852,ST5,2018-04-04 13:00:00,3.0,5.0,6.9,,,
2946853,RB7,2018-04-04 13:00:00,11.0,8.4,15.5,,,
2946854,TD5,2018-04-04 13:00:00,1.5,,,,,
2946892,CD1,2018-04-04 14:00:00,3.9,0.7,11.0,,,
2946893,BL0,2018-04-04 14:00:00,0.4,5.4,65.6,,,
2946894,GR4,2018-04-04 14:00:00,4.3,1.9,6.3,,,
2946895,MY7,2018-04-04 14:00:00,7.4,9.4,,,,
2946896,HV1,2018-04-04 14:00:00,5.5,6.4,14.9,,,
2946897,GN3,2018-04-04 14:00:00,4.9,6.7,19.0,,,
2946898,GR9,2018-04-04 14:00:00,1.6,5.1,13.0,,,
