id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2979619,KF1,2018-04-30 02:00:00,4.0,7.2,,,,
2979620,CD9,2018-04-30 02:00:00,2.1,4.4,10.4,,,
2979621,CT3,2018-04-30 02:00:00,14.0,10.6,3.9,,,
2979622,CT2,2018-04-30 02:00:00,,,,,,
2979623,BX9,2018-04-30 02:00:00,4.5,,,,,
2979624,BX1,2018-04-30 02:00:00,,10.9,2.2,,,
2979625,TH4,2018-04-30 02:00:00,3.7,10.2,12.7,,,
2979626,ST5,2018-04-30 02:00:00,4.0,14.0,2.9,,,
2979627,RB7,2018-04-30 02:00:00,6.0,10.8,,,,
2979628,TD5,2018-04-30 02:00:00,7.2,,,,,
2979666,CD1,2018-04-30 03:00:00,5.0,6.1,11.1,,,
2979667,BL0,2018-04-30 03:00:00,0.0,6.2,6.9,,,
2979668,GR4,2018-04-30 03:00:00,0.2,13.4,3.3,,,
2979669,MY7,2018-04-30 03:00:00,1.8,5.6,,,,
2979670,HV1,2018-04-30 03:00:00,1.5,5.1,2.8,,,
2979671,GN3,2018-04-30 03:00:00,4.2,9.7,4.3,,,
2979672,GR9,2018-04-30 03:00:00,1.7,5.9,7.4,,,
2979673,LW2,2018-04-30 03:00:00,4.7,9.7,8.9,,,
2979674,GN0,2018-04-30 03:00:00,6.5,6.6,14.5,,,
2979675,KF1,2018-04-30 03:00:00,3.6,7.3,,,,
2979676,CD9,2018-04-30 03:00:00,5.0,6.5,12.7,,,
2979677,CT3,2018-04-30 03:00:00,8.0,8.0,6.3,,,
2979678,CT2,2018-04-30 03:00:00,,,,,,
2979679,BX9,2018-04-30 03:00:00,4.1,,,,,
2979680,BX1,2018-04-30 03:00:00,,10.2,2.8,,,
2979681,TH4,2018-04-30 03:00:00,2.9,10.7,11.2,,,
2979682,ST5,2018-04-30 03:00:00,5.0,12.0,5.3,,,
2979683,RB7,2018-04-30 03:00:00,4.0,13.0,,,,
2979684,TD5,2018-04-30 03:00:00,4.3,,,,,
2979722,CD1,2018-04-30 04:00:00,4.8,6.3,17.9,,,
2979723,BL0,2018-04-30 04:00:00,1.9,7.2,12.4,,,
2979724,GR4,2018-04-30 04:00:00,5.5,0.3,3.5,,,
2979725,MY7,2018-04-30 04:00:00,3.0,10.1,,,,
2979726,HV1,2018-04-30 04:00:00,4.7,7.3,3.2,,,
2979727,GN3,2018-04-30 04:00:00,3.1,8.0,8.1,,,
2979728,GR9,2018-04-30 04:00:00,3.1,7.3,10.3,,,
2979729,LW2,2018-04-30 04:00:00,4.2,10.2,14.1,,,
2979730,GN0,2018-04-30 04:00:00,5.6,7.8,18.9,,,
2979731,KF1,2018-04-30 04:00:00,3.6,7.6,,,,
2979732,CD9,2018-04-30 04:00:00,,,20.6,,,
2979733,CT3,2018-04-30 04:00:00,1.0,10.0,6.1,,,
2979734,CT2,2018-04-30 04:00:00,,,,,,
2979735,BX9,2018-04-30 04:00:00,5.7,,,,,
2979736,BX1,2018-04-30 04:00:00,,8.7,5.6,,,
2979737,TH4,2018-04-30 04:00:00,2.8,9.8,24.5,,,
2979738,ST5,2018-04-30 04:00:00,3.0,13.0,7.2,,,
2979739,RB7,2018-04-30 04:00:00,5.0,5.8,,,,
2979740,TD5,2018-04-30 04:00:00,3.3,,,,,
2979778,CD1,2018-04-30 05:00:00,6.4,15.4,60.5,,,
2979779,BL0,2018-04-30 05:00:00,0.4,8.5,22.6,,,
2979780,GR4,2018-04-30 05:00:00,3.2,7.6,6.8,,,
2979781,MY7,2018-04-30 05:00:00,4.0,8.6,,,,
2979782,HV1,2018-04-30 05:00:00,-0.6,1.8,5.8,,,
2979783,GN3,2018-04-30 05:00:00,2.9,8.3,9.7,,,
2979784,GR9,2018-04-30 05:00:00,2.6,6.2,17.4,,,
2979785,LW2,2018-04-30 05:00:00,0.8,8.8,22.1,,,
2979786,GN0,2018-04-30 05:00:00,21.2,8.3,33.3,,,
2979787,KF1,2018-04-30 05:00:00,3.7,7.1,,,,
2979788,CD9,2018-04-30 05:00:00,,,37.8,,,
2979789,CT3,2018-04-30 05:00:00,8.0,8.4,11.9,,,
2979790,CT2,2018-04-30 05:00:00,,,,,,
2979791,BX9,2018-04-30 05:00:00,5.5,,,,,
2979792,BX1,2018-04-30 05:00:00,,7.5,9.6,,,
2979793,TH4,2018-04-30 05:00:00,3.4,13.7,38.8,,,
2979794,ST5,2018-04-30 05:00:00,5.0,10.0,14.9,,,
2979795,RB7,2018-04-30 05:00:00,6.0,7.8,,,,
2979796,TD5,2018-04-30 05:00:00,6.7,,,,,
2979834,CD1,2018-04-30 06:00:00,10.9,15.8,64.5,,,
2979835,BL0,2018-04-30 06:00:00,3.5,8.8,36.9,,,
2979836,GR4,2018-04-30 06:00:00,3.4,4.4,10.2,,,
2979837,MY7,2018-04-30 06:00:00,6.1,8.9,,,,
2979838,HV1,2018-04-30 06:00:00,0.0,3.2,7.7,,,
2979839,GN3,2018-04-30 06:00:00,3.9,7.2,13.0,,,
2979840,GR9,2018-04-30 06:00:00,1.6,7.5,19.9,,,
2979841,LW2,2018-04-30 06:00:00,2.9,8.0,29.2,,,
2979842,GN0,2018-04-30 06:00:00,6.6,1.2,46.3,,,
2979843,KF1,2018-04-30 06:00:00,3.7,7.2,,,,
2979844,CD9,2018-04-30 06:00:00,,,52.4,,,
2979845,CT3,2018-04-30 06:00:00,9.0,8.8,13.6,,,
2979846,CT2,2018-04-30 06:00:00,,,,,,
2979847,BX9,2018-04-30 06:00:00,3.5,,,,,
2979848,BX1,2018-04-30 06:00:00,,7.9,11.5,,,
2979849,TH4,2018-04-30 06:00:00,7.0,12.2,56.1,,,
2979850,ST5,2018-04-30 06:00:00,6.0,9.0,20.9,,,
2979851,RB7,2018-04-30 06:00:00,9.0,10.4,,,,
2979852,TD5,2018-04-30 06:00:00,5.4,,,,,
2979890,CD1,2018-04-30 07:00:00,6.8,19.9,67.3,,,
2979891,BL0,2018-04-30 07:00:00,1.2,11.3,50.3,,,
2979892,GR4,2018-04-30 07:00:00,4.7,3.3,11.2,,,
2979893,MY7,2018-04-30 07:00:00,7.1,11.7,,,,
2979894,HV1,2018-04-30 07:00:00,8.9,10.6,9.0,,,
2979895,GN3,2018-04-30 07:00:00,2.2,7.3,14.0,,,
2979896,GR9,2018-04-30 07:00:00,1.7,7.8,21.9,,,
2979897,LW2,2018-04-30 07:00:00,8.3,7.4,31.0,,,
2979898,GN0,2018-04-30 07:00:00,4.1,12.9,44.8,,,
2979899,KF1,2018-04-30 07:00:00,4.5,11.8,,,,
2979900,CD9,2018-04-30 07:00:00,,,59.4,,,
2979901,CT3,2018-04-30 07:00:00,8.0,9.8,18.5,,,
2979902,CT2,2018-04-30 07:00:00,,,,,,
2979903,BX9,2018-04-30 07:00:00,4.6,,,,,
2979904,BX1,2018-04-30 07:00:00,,6.4,13.1,,,
2979905,TH4,2018-04-30 07:00:00,7.0,16.9,48.4,,,
2979906,ST5,2018-04-30 07:00:00,6.0,15.0,22.8,,,
2979907,RB7,2018-04-30 07:00:00,10.0,10.8,,,,
2979908,TD5,2018-04-30 07:00:00,6.5,,,,,
2979946,CD1,2018-04-30 08:00:00,11.0,19.8,73.1,,,
2979947,BL0,2018-04-30 08:00:00,4.6,11.3,55.5,,,
2979948,GR4,2018-04-30 08:00:00,0.6,12.4,10.8,,,
2979949,MY7,2018-04-30 08:00:00,6.9,12.4,,,,
2979950,HV1,2018-04-30 08:00:00,5.7,7.3,7.8,,,
2979951,GN3,2018-04-30 08:00:00,4.6,9.6,14.0,,,
2979952,GR9,2018-04-30 08:00:00,2.0,10.0,24.6,,,
2979953,LW2,2018-04-30 08:00:00,8.5,11.5,33.4,,,
2979954,GN0,2018-04-30 08:00:00,14.8,4.3,43.4,,,
2979955,KF1,2018-04-30 08:00:00,4.8,10.6,,,,
2979956,CD9,2018-04-30 08:00:00,,,51.4,,,
2979957,CT3,2018-04-30 08:00:00,8.0,11.0,20.9,,,
2979958,CT2,2018-04-30 08:00:00,,,,,,
2979959,BX9,2018-04-30 08:00:00,3.7,,,,,
2979960,BX1,2018-04-30 08:00:00,,7.9,13.0,,,
2979961,TH4,2018-04-30 08:00:00,8.1,18.3,62.4,,,
2979962,ST5,2018-04-30 08:00:00,5.0,11.0,24.4,,,
2979963,RB7,2018-04-30 08:00:00,9.0,10.2,,,,
2979964,TD5,2018-04-30 08:00:00,6.4,,,,,
2980002,CD1,2018-04-30 09:00:00,9.6,14.9,66.0,,,
2980003,BL0,2018-04-30 09:00:00,6.2,10.5,55.7,,,
2980004,GR4,2018-04-30 09:00:00,8.3,0.0,9.6,,,
2980005,MY7,2018-04-30 09:00:00,4.6,10.8,,,,
2980006,HV1,2018-04-30 09:00:00,6.7,9.2,7.2,,,
2980007,GN3,2018-04-30 09:00:00,3.9,7.7,12.4,,,
2980008,GR9,2018-04-30 09:00:00,2.2,6.3,22.3,,,
2980009,LW2,2018-04-30 09:00:00,2.2,12.5,30.1,,,
2980010,GN0,2018-04-30 09:00:00,-2.2,10.8,40.8,,,
2980011,KF1,2018-04-30 09:00:00,4.4,9.6,,,,
2980012,CD9,2018-04-30 09:00:00,,,53.7,,,
2980013,CT3,2018-04-30 09:00:00,12.0,13.6,22.9,,,
2980014,CT2,2018-04-30 09:00:00,,,,,,
2980015,BX9,2018-04-30 09:00:00,4.1,,,,,
2980016,BX1,2018-04-30 09:00:00,,10.1,15.5,,,
2980017,TH4,2018-04-30 09:00:00,9.0,16.7,63.3,,,
2980018,ST5,2018-04-30 09:00:00,6.0,12.0,29.6,,,
2980019,RB7,2018-04-30 09:00:00,10.0,9.6,,,,
2980020,TD5,2018-04-30 09:00:00,7.8,,,,,
2980058,CD1,2018-04-30 10:00:00,12.2,15.1,73.7,,,
2980059,BL0,2018-04-30 10:00:00,4.1,12.1,50.9,,,
2980060,GR4,2018-04-30 10:00:00,9.0,5.0,9.3,,,
2980061,MY7,2018-04-30 10:00:00,5.8,13.7,,,,
2980062,HV1,2018-04-30 10:00:00,8.4,9.9,6.8,,,
2980063,GN3,2018-04-30 10:00:00,4.5,10.3,13.5,,,
2980064,GR9,2018-04-30 10:00:00,3.4,9.7,22.7,,,
2980065,LW2,2018-04-30 10:00:00,8.3,12.0,30.1,,,
2980066,GN0,2018-04-30 10:00:00,18.9,11.9,40.8,,,
2980067,KF1,2018-04-30 10:00:00,5.0,12.0,,,,
2980068,CD9,2018-04-30 10:00:00,,,60.8,,,
2980069,CT3,2018-04-30 10:00:00,7.0,11.0,20.8,,,
2980070,CT2,2018-04-30 10:00:00,,,,,,
2980071,BX9,2018-04-30 10:00:00,5.6,,,,,
2980072,BX1,2018-04-30 10:00:00,,9.8,14.4,,,
2980073,TH4,2018-04-30 10:00:00,6.9,18.4,,,,
2980074,ST5,2018-04-30 10:00:00,11.0,10.0,20.6,,,
2980075,RB7,2018-04-30 10:00:00,11.0,13.0,,,,
2980076,TD5,2018-04-30 10:00:00,8.6,,,,,
2980078,CD1,2018-04-30 11:00:00,12.7,20.0,77.5,,,
2980079,BL0,2018-04-30 11:00:00,7.1,12.9,53.4,,,
2980080,GR4,2018-04-30 11:00:00,2.8,10.0,8.7,,,
2980081,MY7,2018-04-30 11:00:00,10.4,14.2,,,,
2980082,HV1,2018-04-30 11:00:00,3.3,7.2,9.0,,,
2980083,GN3,2018-04-30 11:00:00,4.6,10.2,14.1,,,
2980084,GR9,2018-04-30 11:00:00,2.6,9.2,19.4,,,
2980085,LW2,2018-04-30 11:00:00,11.6,16.2,32.9,,,
2980086,GN0,2018-04-30 11:00:00,6.3,4.8,44.1,,,
2980087,KF1,2018-04-30 11:00:00,5.5,13.2,,,,
2980088,CD9,2018-04-30 11:00:00,,,50.1,,,
2980089,CT3,2018-04-30 11:00:00,18.0,20.4,20.6,,,
2980090,CT2,2018-04-30 11:00:00,,,,,,
2980091,BX9,2018-04-30 11:00:00,7.9,,,,,
2980092,BX1,2018-04-30 11:00:00,,11.7,17.9,,,
2980093,TH4,2018-04-30 11:00:00,9.1,20.9,,,,
2980094,ST5,2018-04-30 11:00:00,7.0,16.0,19.8,,,
2980095,RB7,2018-04-30 11:00:00,9.0,17.0,16.6,,,
2980096,TD5,2018-04-30 11:00:00,7.7,,,,,
2980134,CD1,2018-04-30 12:00:00,12.8,19.1,76.3,,,
2980135,BL0,2018-04-30 12:00:00,4.7,12.5,53.6,,,
2980136,GR4,2018-04-30 12:00:00,5.8,11.7,10.1,,,
2980137,MY7,2018-04-30 12:00:00,4.1,13.6,,,,
2980138,HV1,2018-04-30 12:00:00,8.3,13.8,10.0,,,
2980139,GN3,2018-04-30 12:00:00,7.0,12.6,18.4,,,
2980140,GR9,2018-04-30 12:00:00,2.6,12.0,25.2,,,
2980141,LW2,2018-04-30 12:00:00,10.5,14.1,36.7,,,
2980142,GN0,2018-04-30 12:00:00,16.3,8.6,52.5,,,
2980143,KF1,2018-04-30 12:00:00,4.9,11.5,,,,
2980144,CD9,2018-04-30 12:00:00,,,36.9,,,
2980145,CT3,2018-04-30 12:00:00,10.0,20.4,24.2,,,
2980146,CT2,2018-04-30 12:00:00,,,,,,
2980147,BX9,2018-04-30 12:00:00,14.1,,,,,
2980148,BX1,2018-04-30 12:00:00,,13.2,17.1,,,
2980149,TH4,2018-04-30 12:00:00,11.4,25.6,,,,
2980150,ST5,2018-04-30 12:00:00,3.0,15.0,24.7,,,
2980151,RB7,2018-04-30 12:00:00,12.0,18.6,16.3,,,
2980152,TD5,2018-04-30 12:00:00,5.0,,,,,
2980190,CD1,2018-04-30 13:00:00,13.7,22.5,75.3,,,
2980191,BL0,2018-04-30 13:00:00,5.0,15.5,49.0,,,
2980192,GR4,2018-04-30 13:00:00,3.3,14.3,8.3,,,
2980193,MY7,2018-04-30 13:00:00,7.4,15.8,,,,
2980194,HV1,2018-04-30 13:00:00,4.8,9.3,8.7,,,
2980195,GN3,2018-04-30 13:00:00,6.8,13.7,15.1,,,
2980196,GR9,2018-04-30 13:00:00,7.1,15.6,27.4,,,
2980197,LW2,2018-04-30 13:00:00,10.1,19.5,25.8,,,
2980198,GN0,2018-04-30 13:00:00,-0.4,12.3,45.0,,,
2980199,KF1,2018-04-30 13:00:00,6.1,14.1,,,,
2980200,CD9,2018-04-30 13:00:00,,,35.7,,,
2980201,CT3,2018-04-30 13:00:00,10.0,16.4,21.8,,,
2980202,CT2,2018-04-30 13:00:00,,,,,,
2980203,BX9,2018-04-30 13:00:00,6.8,,,,,
2980204,BX1,2018-04-30 13:00:00,,13.8,17.4,,,
2980205,TH4,2018-04-30 13:00:00,9.0,22.2,,,,
2980206,ST5,2018-04-30 13:00:00,2.0,18.0,21.9,,,
2980207,RB7,2018-04-30 13:00:00,12.0,20.8,52.5,,,
2980208,TD5,2018-04-30 13:00:00,6.0,,,,,
2980246,CD1,2018-04-30 14:00:00,11.1,18.5,74.6,,,
2980247,BL0,2018-04-30 14:00:00,5.6,13.8,49.9,,,
2980248,GR4,2018-04-30 14:00:00,5.2,13.0,11.5,,,
2980249,MY7,2018-04-30 14:00:00,9.1,15.7,,,,
2980250,HV1,2018-04-30 14:00:00,6.3,10.4,13.9,,,
2980251,GN3,2018-04-30 14:00:00,4.3,14.0,22.2,,,
2980252,GR9,2018-04-30 14:00:00,3.8,13.1,30.0,,,
2980253,LW2,2018-04-30 14:00:00,13.8,18.6,38.1,,,
2980254,GN0,2018-04-30 14:00:00,10.6,12.4,57.0,,,
2980255,KF1,2018-04-30 14:00:00,5.1,13.0,,,,
2980256,CD9,2018-04-30 14:00:00,,,34.4,,,
2980257,CT3,2018-04-30 14:00:00,10.0,18.2,27.5,,,
2980258,CT2,2018-04-30 14:00:00,,,,,,
2980259,BX9,2018-04-30 14:00:00,5.9,,,,,
2980260,BX1,2018-04-30 14:00:00,,17.1,26.9,,,
2980261,TH4,2018-04-30 14:00:00,,,,,,
2980262,ST5,2018-04-30 14:00:00,6.0,22.0,28.4,,,
2980263,RB7,2018-04-30 14:00:00,11.0,18.4,37.6,,,
2980264,TD5,2018-04-30 14:00:00,10.0,,,,,
2980302,CD1,2018-04-30 15:00:00,13.3,20.4,117.1,,,
2980303,BL0,2018-04-30 15:00:00,8.2,14.9,51.3,,,
2980304,GR4,2018-04-30 15:00:00,1.0,20.2,10.8,,,
2980305,MY7,2018-04-30 15:00:00,8.5,18.2,,,,
2980306,HV1,2018-04-30 15:00:00,4.4,9.8,9.9,,,
2980307,GN3,2018-04-30 15:00:00,6.1,14.6,21.1,,,
2980308,GR9,2018-04-30 15:00:00,4.1,14.6,31.2,,,
2980309,LW2,2018-04-30 15:00:00,8.3,15.5,35.7,,,
2980310,GN0,2018-04-30 15:00:00,13.9,14.4,43.2,,,
2980311,KF1,2018-04-30 15:00:00,4.7,10.3,,,,
2980312,CD9,2018-04-30 15:00:00,,,37.8,,,
2980313,CT3,2018-04-30 15:00:00,11.0,15.2,23.3,,,
2980314,CT2,2018-04-30 15:00:00,,,,,,
2980315,BX9,2018-04-30 15:00:00,5.8,,,,,
2980316,BX1,2018-04-30 15:00:00,,15.7,26.5,,,
2980317,TH4,2018-04-30 15:00:00,,,,,,
2980318,ST5,2018-04-30 15:00:00,7.0,20.0,24.0,,,
2980319,RB7,2018-04-30 15:00:00,11.0,33.0,25.0,,,
2980320,TD5,2018-04-30 15:00:00,10.8,,,,,
2980322,CD1,2018-04-30 16:00:00,11.2,24.2,79.3,,,
2980323,BL0,2018-04-30 16:00:00,6.5,14.9,52.6,,,
2980324,GR4,2018-04-30 16:00:00,9.5,9.1,9.4,,,
2980325,MY7,2018-04-30 16:00:00,8.5,17.0,,,,
2980326,HV1,2018-04-30 16:00:00,6.6,12.7,8.8,,,
2980327,GN3,2018-04-30 16:00:00,6.6,13.8,16.2,,,
2980328,GR9,2018-04-30 16:00:00,3.0,10.2,25.9,,,
2980329,LW2,2018-04-30 16:00:00,14.9,16.7,37.6,,,
2980330,GN0,2018-04-30 16:00:00,7.8,14.1,56.6,,,
2980331,KF1,2018-04-30 16:00:00,5.2,11.5,,,,
2980332,CD9,2018-04-30 16:00:00,,,37.6,,,
2980333,CT3,2018-04-30 16:00:00,18.0,22.8,27.2,,,
2980334,CT2,2018-04-30 16:00:00,,,,,,
2980335,BX9,2018-04-30 16:00:00,7.5,,,,,
2980336,BX1,2018-04-30 16:00:00,,13.1,21.8,,,
2980337,TH4,2018-04-30 16:00:00,,,,,,
2980338,ST5,2018-04-30 16:00:00,6.0,17.0,34.1,,,
2980339,RB7,2018-04-30 16:00:00,10.0,92.4,40.1,,,
2980340,TD5,2018-04-30 16:00:00,8.5,,,,,
2980413,CD1,2018-04-30 17:00:00,13.3,23.0,87.4,,,
2980414,BL0,2018-04-30 17:00:00,4.8,13.0,57.9,,,
2980415,GR4,2018-04-30 17:00:00,7.2,14.8,15.0,,,
2980416,MY7,2018-04-30 17:00:00,7.4,15.1,,,,
2980417,HV1,2018-04-30 17:00:00,1.3,8.7,15.2,,,
2980418,GN3,2018-04-30 17:00:00,9.9,17.4,42.3,,,
2980419,GR9,2018-04-30 17:00:00,6.6,14.6,34.8,,,
2980420,LW2,2018-04-30 17:00:00,14.8,21.6,40.9,,,
2980421,GN0,2018-04-30 17:00:00,9.1,15.7,58.8,,,
2980422,KF1,2018-04-30 17:00:00,5.1,11.3,,,,
2980423,CD9,2018-04-30 17:00:00,,,34.7,,,
2980424,CT3,2018-04-30 17:00:00,10.0,18.4,41.1,,,
2980425,CT2,2018-04-30 17:00:00,,,,,,
2980426,BX9,2018-04-30 17:00:00,8.4,,,,,
2980427,BX1,2018-04-30 17:00:00,,16.8,19.7,,,
2980428,TH4,2018-04-30 17:00:00,10.5,,91.9,,,
2980429,ST5,2018-04-30 17:00:00,9.0,18.0,33.3,,,
2980430,RB7,2018-04-30 17:00:00,8.0,10.8,26.1,,,
2980431,TD5,2018-04-30 17:00:00,8.1,,,,,
2980433,CD1,2018-04-30 18:00:00,13.8,22.8,81.3,,,
2980434,BL0,2018-04-30 18:00:00,7.1,15.0,46.5,,,
2980435,GR4,2018-04-30 18:00:00,5.9,10.4,16.4,,,
2980436,MY7,2018-04-30 18:00:00,6.6,15.2,,,,
2980437,HV1,2018-04-30 18:00:00,9.5,15.0,18.7,,,
2980438,GN3,2018-04-30 18:00:00,6.3,14.7,36.4,,,
2980439,GR9,2018-04-30 18:00:00,4.8,13.5,30.6,,,
2980440,LW2,2018-04-30 18:00:00,22.4,23.8,38.1,,,
2980441,GN0,2018-04-30 18:00:00,10.4,16.0,47.5,,,
2980442,KF1,2018-04-30 18:00:00,5.3,12.0,,,,
2980443,CD9,2018-04-30 18:00:00,,,33.2,,,
2980444,CT3,2018-04-30 18:00:00,8.0,19.4,34.7,,,
2980445,CT2,2018-04-30 18:00:00,,,,,,
2980446,BX9,2018-04-30 18:00:00,9.7,,,,,
2980447,BX1,2018-04-30 18:00:00,,14.4,24.4,,,
2980448,TH4,2018-04-30 18:00:00,12.2,,60.4,,,
2980449,ST5,2018-04-30 18:00:00,6.0,25.0,31.5,,,
2980450,RB7,2018-04-30 18:00:00,10.0,14.6,20.2,,,
2980451,TD5,2018-04-30 18:00:00,9.5,,,,,
2980489,CD1,2018-04-30 19:00:00,12.1,20.4,70.4,,,
2980490,BL0,2018-04-30 19:00:00,5.6,13.8,49.3,,,
2980491,GR4,2018-04-30 19:00:00,7.8,11.9,14.4,,,
2980492,MY7,2018-04-30 19:00:00,8.2,16.6,,,,
2980493,HV1,2018-04-30 19:00:00,8.0,14.3,12.8,,,
2980494,GN3,2018-04-30 19:00:00,8.8,14.5,40.7,,,
2980495,GR9,2018-04-30 19:00:00,7.3,12.8,28.8,,,
2980496,LW2,2018-04-30 19:00:00,50.1,55.1,45.6,,,
2980497,GN0,2018-04-30 19:00:00,11.5,15.5,44.6,,,
2980498,KF1,2018-04-30 19:00:00,5.5,11.2,,,,
2980499,CD9,2018-04-30 19:00:00,,,36.2,,,
2980500,CT3,2018-04-30 19:00:00,9.0,21.4,43.8,,,
2980501,CT2,2018-04-30 19:00:00,,,,,,
2980502,BX9,2018-04-30 19:00:00,7.3,,,,,
2980503,BX1,2018-04-30 19:00:00,,15.0,17.9,,,
2980504,TH4,2018-04-30 19:00:00,11.3,,67.0,,,
2980505,ST5,2018-04-30 19:00:00,6.0,29.0,35.7,,,
2980506,RB7,2018-04-30 19:00:00,10.0,14.8,20.0,,,
2980507,TD5,2018-04-30 19:00:00,9.3,,,,,
2980545,CD1,2018-04-30 20:00:00,10.5,18.1,62.7,,,
2980546,BL0,2018-04-30 20:00:00,6.3,13.4,48.6,,,
2980547,GR4,2018-04-30 20:00:00,4.5,20.0,18.8,,,
2980548,MY7,2018-04-30 20:00:00,9.4,20.3,,,,
2980549,HV1,2018-04-30 20:00:00,12.1,19.7,40.3,,,
2980550,GN3,2018-04-30 20:00:00,10.6,18.5,65.7,,,
2980551,GR9,2018-04-30 20:00:00,6.8,14.6,27.3,,,
2980552,LW2,2018-04-30 20:00:00,32.8,42.6,57.9,,,
2980553,GN0,2018-04-30 20:00:00,11.9,15.1,58.7,,,
2980554,KF1,2018-04-30 20:00:00,5.7,10.4,,,,
2980555,CD9,2018-04-30 20:00:00,,,45.5,,,
2980556,CT3,2018-04-30 20:00:00,9.0,15.8,44.5,,,
2980557,CT2,2018-04-30 20:00:00,,,,,,
2980558,BX9,2018-04-30 20:00:00,8.4,,,,,
2980559,BX1,2018-04-30 20:00:00,,16.0,29.6,,,
2980560,TH4,2018-04-30 20:00:00,11.6,,64.6,,,
2980561,ST5,2018-04-30 20:00:00,11.0,21.0,34.5,,,
2980562,RB7,2018-04-30 20:00:00,11.0,18.6,37.5,,,
2980563,TD5,2018-04-30 20:00:00,12.5,,,,,
2980601,CD1,2018-04-30 21:00:00,16.2,18.5,68.7,,,
2980602,BL0,2018-04-30 21:00:00,7.1,11.7,82.2,,,
2980603,GR4,2018-04-30 21:00:00,9.2,11.1,21.2,,,
2980604,MY7,2018-04-30 21:00:00,15.6,27.5,,,,
2980605,HV1,2018-04-30 21:00:00,9.9,17.7,51.8,,,
2980606,GN3,2018-04-30 21:00:00,11.1,20.1,67.7,,,
2980607,GR9,2018-04-30 21:00:00,6.4,13.0,31.3,,,
2980608,LW2,2018-04-30 21:00:00,14.2,27.4,83.1,,,
2980609,GN0,2018-04-30 21:00:00,11.5,16.1,53.3,,,
2980610,KF1,2018-04-30 21:00:00,7.4,14.1,,,,
2980611,CD9,2018-04-30 21:00:00,,,83.0,,,
2980612,CT3,2018-04-30 21:00:00,9.0,17.0,54.0,,,
2980613,CT2,2018-04-30 21:00:00,,,,,,
2980614,BX9,2018-04-30 21:00:00,9.9,,,,,
2980615,BX1,2018-04-30 21:00:00,,16.4,32.5,,,
2980616,TH4,2018-04-30 21:00:00,14.5,,73.3,,,
2980617,ST5,2018-04-30 21:00:00,16.0,26.0,56.7,,,
2980618,RB7,2018-04-30 21:00:00,13.0,11.6,45.5,,,
2980619,TD5,2018-04-30 21:00:00,11.8,,,,,
2980657,CD1,2018-04-30 22:00:00,14.5,20.0,170.9,,,
2980658,BL0,2018-04-30 22:00:00,9.0,17.1,94.9,,,
2980659,GR4,2018-04-30 22:00:00,7.8,18.0,38.3,,,
2980660,MY7,2018-04-30 22:00:00,14.6,22.7,,,,
2980661,HV1,2018-04-30 22:00:00,8.0,14.4,57.8,,,
2980662,GN3,2018-04-30 22:00:00,8.8,17.8,57.4,,,
2980663,GR9,2018-04-30 22:00:00,8.7,17.2,55.5,,,
2980664,LW2,2018-04-30 22:00:00,14.8,24.7,94.9,,,
2980665,GN0,2018-04-30 22:00:00,14.2,16.0,48.0,,,
2980666,KF1,2018-04-30 22:00:00,6.3,11.2,,,,
2980667,CD9,2018-04-30 22:00:00,,,88.0,,,
2980668,CT3,2018-04-30 22:00:00,14.0,14.6,65.6,,,
2980669,CT2,2018-04-30 22:00:00,,,,,,
2980670,BX9,2018-04-30 22:00:00,10.2,,,,,
2980671,BX1,2018-04-30 22:00:00,,15.1,34.8,,,
2980672,TH4,2018-04-30 22:00:00,14.3,,77.6,,,
2980673,ST5,2018-04-30 22:00:00,10.0,22.0,58.5,,,
2980674,RB7,2018-04-30 22:00:00,13.0,14.2,47.2,,,
2980675,TD5,2018-04-30 22:00:00,14.3,,,,,
2980713,CD1,2018-04-30 23:00:00,11.7,14.5,75.4,,,
2980714,BL0,2018-04-30 23:00:00,7.6,16.0,95.6,,,
2980715,GR4,2018-04-30 23:00:00,10.8,16.6,46.7,,,
2980716,MY7,2018-04-30 23:00:00,12.8,18.3,,,,
2980717,HV1,2018-04-30 23:00:00,5.7,14.1,69.3,,,
2980718,GN3,2018-04-30 23:00:00,9.3,17.3,61.2,,,
2980719,GR9,2018-04-30 23:00:00,8.9,15.1,56.2,,,
2980720,LW2,2018-04-30 23:00:00,15.0,23.0,81.8,,,
2980721,GN0,2018-04-30 23:00:00,9.8,15.4,52.1,,,
2980722,KF1,2018-04-30 23:00:00,5.5,9.3,,,,
2980723,CD9,2018-04-30 23:00:00,,,59.3,,,
2980724,CT3,2018-04-30 23:00:00,10.0,10.6,55.1,,,
2980725,CT2,2018-04-30 23:00:00,,,,,,
2980726,BX9,2018-04-30 23:00:00,11.6,,,,,
2980727,BX1,2018-04-30 23:00:00,,20.5,58.8,,,
2980728,TH4,2018-04-30 23:00:00,11.3,,63.2,,,
2980729,ST5,2018-04-30 23:00:00,7.0,17.0,28.8,,,
2980730,RB7,2018-04-30 23:00:00,11.0,13.0,53.5,,,
2980731,TD5,2018-04-30 23:00:00,10.1,,,,,
2980769,CD1,2018-05-01 00:00:00,7.5,10.8,83.5,,,
2980770,BL0,2018-05-01 00:00:00,4.6,11.9,89.7,,,
