id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2942902,zhiwuyuan_aq,2018-04-01 11:00:00,,,,,,
2942903,fengtaihuayuan_aq,2018-04-01 11:00:00,101.0,177.0,45.0,0.8,174.0,7.0
2942904,yungang_aq,2018-04-01 11:00:00,118.0,221.0,37.0,0.8,190.0,8.0
2942905,gucheng_aq,2018-04-01 11:00:00,100.0,194.0,42.0,0.7,171.0,6.0
2942906,fangshan_aq,2018-04-01 11:00:00,135.0,256.0,48.0,0.8,208.0,12.0
2942907,daxing_aq,2018-04-01 11:00:00,106.0,184.0,43.0,0.9,168.0,10.0
2942908,yizhuang_aq,2018-04-01 11:00:00,79.0,156.0,52.0,0.8,161.0,9.0
2942909,tongzhou_aq,2018-04-01 11:00:00,,,,,,
2942910,shunyi_aq,2018-04-01 11:00:00,262.0,,72.0,2.0,196.0,20.0
2942911,pingchang_aq,2018-04-01 11:00:00,118.0,158.0,42.0,0.8,157.0,9.0
2942912,mentougou_aq,2018-04-01 11:00:00,99.0,181.0,66.0,0.7,153.0,9.0
2942913,pinggu_aq,2018-04-01 11:00:00,220.0,,44.0,1.6,204.0,2.0
2942914,huairou_aq,2018-04-01 11:00:00,239.0,263.0,85.0,2.3,167.0,16.0
2942915,miyun_aq,2018-04-01 11:00:00,228.0,245.0,59.0,1.8,224.0,15.0
2942916,yanqin_aq,2018-04-01 11:00:00,174.0,222.0,52.0,1.1,189.0,12.0
2942917,dingling_aq,2018-04-01 11:00:00,165.0,169.0,42.0,1.0,188.0,11.0
2942918,badaling_aq,2018-04-01 11:00:00,169.0,227.0,48.0,1.4,196.0,11.0
2942919,miyunshuiku_aq,2018-04-01 11:00:00,229.0,237.0,31.0,1.8,267.0,18.0
2942920,donggaocun_aq,2018-04-01 11:00:00,243.0,,45.0,1.3,201.0,18.0
2942921,yongledian_aq,2018-04-01 11:00:00,164.0,249.0,49.0,1.6,217.0,16.0
2942922,yufa_aq,2018-04-01 11:00:00,189.0,282.0,35.0,1.1,211.0,15.0
2942923,liulihe_aq,2018-04-01 11:00:00,145.0,258.0,43.0,0.9,180.0,
2942924,qianmen_aq,2018-04-01 11:00:00,97.0,173.0,59.0,0.8,147.0,9.0
2942925,yongdingmennei_aq,2018-04-01 11:00:00,80.0,145.0,50.0,0.7,168.0,14.0
2942926,xizhimenbei_aq,2018-04-01 11:00:00,85.0,143.0,68.0,0.8,122.0,12.0
2942927,nansanhuan_aq,2018-04-01 11:00:00,73.0,150.0,118.0,0.9,95.0,8.0
2942928,dongsihuan_aq,2018-04-01 11:00:00,80.0,162.0,43.0,0.8,171.0,8.0
2942950,dongsi_aq,2018-04-01 12:00:00,117.0,197.0,47.0,0.9,169.0,9.0
2942951,tiantan_aq,2018-04-01 12:00:00,92.0,136.0,39.0,0.9,138.0,4.0
2942952,guanyuan_aq,2018-04-01 12:00:00,136.0,186.0,43.0,0.8,190.0,8.0
2942953,wanshouxigong_aq,2018-04-01 12:00:00,127.0,235.0,50.0,1.0,152.0,9.0
2942954,aotizhongxin_aq,2018-04-01 12:00:00,108.0,195.0,49.0,0.7,153.0,8.0
2942955,nongzhanguan_aq,2018-04-01 12:00:00,107.0,177.0,50.0,1.0,154.0,8.0
2942956,wanliu_aq,2018-04-01 12:00:00,122.0,210.0,57.0,0.8,174.0,10.0
2942957,beibuxinqu_aq,2018-04-01 12:00:00,106.0,,46.0,0.9,132.0,6.0
2942958,zhiwuyuan_aq,2018-04-01 12:00:00,,,,,,
2942959,fengtaihuayuan_aq,2018-04-01 12:00:00,143.0,211.0,47.0,1.0,182.0,10.0
2942960,yungang_aq,2018-04-01 12:00:00,158.0,257.0,47.0,1.0,176.0,11.0
2942961,gucheng_aq,2018-04-01 12:00:00,146.0,280.0,52.0,0.9,173.0,8.0
2942962,fangshan_aq,2018-04-01 12:00:00,162.0,280.0,56.0,0.9,185.0,14.0
2942963,daxing_aq,2018-04-01 12:00:00,146.0,230.0,67.0,1.2,143.0,13.0
2942964,yizhuang_aq,2018-04-01 12:00:00,100.0,199.0,57.0,1.0,155.0,9.0
2942965,tongzhou_aq,2018-04-01 12:00:00,117.0,184.0,50.0,0.8,155.0,14.0
2942966,shunyi_aq,2018-04-01 12:00:00,266.0,,68.0,1.9,163.0,18.0
2942967,pingchang_aq,2018-04-01 12:00:00,167.0,217.0,53.0,1.2,149.0,11.0
2942968,mentougou_aq,2018-04-01 12:00:00,131.0,218.0,104.0,0.9,111.0,17.0
2942969,pinggu_aq,2018-04-01 12:00:00,223.0,227.0,43.0,1.6,183.0,2.0
2942970,huairou_aq,2018-04-01 12:00:00,247.0,258.0,65.0,2.3,155.0,12.0
2942971,miyun_aq,2018-04-01 12:00:00,259.0,265.0,85.0,2.0,151.0,11.0
2942972,yanqin_aq,2018-04-01 12:00:00,162.0,234.0,73.0,1.2,136.0,11.0
2942973,dingling_aq,2018-04-01 12:00:00,122.0,142.0,34.0,0.9,156.0,8.0
2942974,badaling_aq,2018-04-01 12:00:00,153.0,206.0,50.0,1.3,168.0,10.0
2942975,miyunshuiku_aq,2018-04-01 12:00:00,241.0,245.0,31.0,1.8,255.0,18.0
2942976,donggaocun_aq,2018-04-01 12:00:00,260.0,,45.0,1.4,177.0,19.0
2942977,yongledian_aq,2018-04-01 12:00:00,166.0,264.0,89.0,1.7,158.0,15.0
2942978,yufa_aq,2018-04-01 12:00:00,229.0,277.0,38.0,1.1,175.0,12.0
2942979,liulihe_aq,2018-04-01 12:00:00,168.0,267.0,44.0,1.0,152.0,
2942980,qianmen_aq,2018-04-01 12:00:00,126.0,201.0,67.0,1.1,140.0,11.0
2942981,yongdingmennei_aq,2018-04-01 12:00:00,123.0,190.0,128.0,1.1,90.0,16.0
2942982,xizhimenbei_aq,2018-04-01 12:00:00,133.0,192.0,71.0,1.0,134.0,16.0
2942983,nansanhuan_aq,2018-04-01 12:00:00,113.0,191.0,125.0,1.1,82.0,10.0
2942984,dongsihuan_aq,2018-04-01 12:00:00,92.0,150.0,92.0,1.0,116.0,9.0
2943006,dongsi_aq,2018-04-01 13:00:00,160.0,238.0,60.0,1.2,153.0,12.0
2943007,tiantan_aq,2018-04-01 13:00:00,137.0,182.0,50.0,1.1,132.0,5.0
2943008,guanyuan_aq,2018-04-01 13:00:00,144.0,202.0,56.0,1.0,163.0,11.0
2943009,wanshouxigong_aq,2018-04-01 13:00:00,156.0,232.0,63.0,1.2,110.0,10.0
2943010,aotizhongxin_aq,2018-04-01 13:00:00,146.0,227.0,60.0,0.9,135.0,10.0
2943011,nongzhanguan_aq,2018-04-01 13:00:00,140.0,215.0,53.0,1.1,154.0,11.0
2943012,wanliu_aq,2018-04-01 13:00:00,141.0,217.0,76.0,0.9,139.0,12.0
2943013,beibuxinqu_aq,2018-04-01 13:00:00,120.0,,85.0,1.1,65.0,4.0
2943014,zhiwuyuan_aq,2018-04-01 13:00:00,,,,,,
2943015,fengtaihuayuan_aq,2018-04-01 13:00:00,169.0,235.0,69.0,1.2,144.0,12.0
2943016,yungang_aq,2018-04-01 13:00:00,167.0,246.0,57.0,1.0,142.0,17.0
2943017,gucheng_aq,2018-04-01 13:00:00,171.0,264.0,57.0,1.0,155.0,11.0
2943018,fangshan_aq,2018-04-01 13:00:00,168.0,284.0,71.0,1.0,145.0,17.0
2943019,daxing_aq,2018-04-01 13:00:00,157.0,230.0,95.0,1.2,100.0,12.0
2943020,yizhuang_aq,2018-04-01 13:00:00,143.0,207.0,45.0,1.1,168.0,11.0
2943021,tongzhou_aq,2018-04-01 13:00:00,150.0,256.0,109.0,1.0,96.0,23.0
2943022,shunyi_aq,2018-04-01 13:00:00,270.0,,80.0,1.9,117.0,17.0
2943023,pingchang_aq,2018-04-01 13:00:00,221.0,245.0,45.0,1.4,162.0,12.0
2943024,mentougou_aq,2018-04-01 13:00:00,146.0,232.0,172.0,1.1,18.0,14.0
2943025,pinggu_aq,2018-04-01 13:00:00,222.0,,40.0,1.7,164.0,2.0
2943026,huairou_aq,2018-04-01 13:00:00,240.0,240.0,45.0,2.0,153.0,10.0
2943027,miyun_aq,2018-04-01 13:00:00,272.0,279.0,119.0,2.3,73.0,9.0
2943028,yanqin_aq,2018-04-01 13:00:00,183.0,316.0,114.0,1.6,56.0,10.0
2943029,dingling_aq,2018-04-01 13:00:00,125.0,143.0,32.0,1.0,168.0,9.0
2943030,badaling_aq,2018-04-01 13:00:00,141.0,223.0,144.0,1.4,52.0,11.0
2943031,miyunshuiku_aq,2018-04-01 13:00:00,248.0,,29.0,1.8,246.0,17.0
2943032,donggaocun_aq,2018-04-01 13:00:00,265.0,,54.0,1.3,113.0,17.0
2943033,yongledian_aq,2018-04-01 13:00:00,179.0,327.0,184.0,1.9,39.0,12.0
2943034,yufa_aq,2018-04-01 13:00:00,161.0,216.0,35.0,0.9,155.0,11.0
2943035,liulihe_aq,2018-04-01 13:00:00,174.0,288.0,73.0,1.1,75.0,
2943036,qianmen_aq,2018-04-01 13:00:00,167.0,243.0,77.0,1.2,120.0,15.0
2943037,yongdingmennei_aq,2018-04-01 13:00:00,160.0,230.0,140.0,1.2,80.0,15.0
2943038,xizhimenbei_aq,2018-04-01 13:00:00,167.0,204.0,81.0,1.2,116.0,18.0
2943039,nansanhuan_aq,2018-04-01 13:00:00,142.0,236.0,157.0,1.3,45.0,13.0
2943040,dongsihuan_aq,2018-04-01 13:00:00,131.0,202.0,141.0,1.3,70.0,12.0
2943082,dongsi_aq,2018-04-01 15:00:00,159.0,211.0,83.0,1.2,94.0,11.0
2943083,tiantan_aq,2018-04-01 15:00:00,150.0,165.0,60.0,1.1,85.0,2.0
2943084,guanyuan_aq,2018-04-01 15:00:00,145.0,178.0,55.0,0.9,127.0,10.0
2943085,wanshouxigong_aq,2018-04-01 15:00:00,158.0,178.0,91.0,1.2,45.0,8.0
2943086,aotizhongxin_aq,2018-04-01 15:00:00,160.0,211.0,78.0,1.0,91.0,11.0
2943087,nongzhanguan_aq,2018-04-01 15:00:00,149.0,189.0,61.0,1.1,99.0,10.0
2943088,wanliu_aq,2018-04-01 15:00:00,165.0,212.0,137.0,1.0,48.0,12.0
2943089,beibuxinqu_aq,2018-04-01 15:00:00,202.0,,86.0,1.4,41.0,2.0
2943090,zhiwuyuan_aq,2018-04-01 15:00:00,,,,,,
2943091,fengtaihuayuan_aq,2018-04-01 15:00:00,176.0,211.0,53.0,1.0,119.0,12.0
2943092,yungang_aq,2018-04-01 15:00:00,196.0,270.0,81.0,1.1,87.0,21.0
2943093,gucheng_aq,2018-04-01 15:00:00,189.0,288.0,129.0,1.1,53.0,12.0
2943094,fangshan_aq,2018-04-01 15:00:00,174.0,275.0,89.0,1.0,87.0,18.0
2943095,daxing_aq,2018-04-01 15:00:00,119.0,155.0,56.0,0.8,102.0,13.0
2943096,yizhuang_aq,2018-04-01 15:00:00,120.0,160.0,90.0,1.0,86.0,11.0
2943097,tongzhou_aq,2018-04-01 15:00:00,205.0,287.0,86.0,1.5,55.0,13.0
2943098,shunyi_aq,2018-04-01 15:00:00,264.0,,68.0,1.7,60.0,17.0
2943099,pingchang_aq,2018-04-01 15:00:00,171.0,,36.0,1.2,141.0,10.0
2943100,mentougou_aq,2018-04-01 15:00:00,141.0,233.0,151.0,1.2,9.0,10.0
2943101,pinggu_aq,2018-04-01 15:00:00,257.0,,38.0,1.5,108.0,2.0
2943102,huairou_aq,2018-04-01 15:00:00,233.0,,40.0,1.8,113.0,7.0
2943103,miyun_aq,2018-04-01 15:00:00,258.0,,151.0,1.9,13.0,7.0
2943104,yanqin_aq,2018-04-01 15:00:00,168.0,256.0,93.0,1.2,62.0,8.0
2943105,dingling_aq,2018-04-01 15:00:00,176.0,179.0,33.0,1.3,171.0,10.0
2943106,badaling_aq,2018-04-01 15:00:00,141.0,260.0,154.0,1.5,19.0,11.0
2943107,miyunshuiku_aq,2018-04-01 15:00:00,241.0,,26.0,1.7,207.0,12.0
2943108,donggaocun_aq,2018-04-01 15:00:00,278.0,,50.0,1.3,97.0,19.0
2943109,yongledian_aq,2018-04-01 15:00:00,198.0,325.0,133.0,1.7,43.0,7.0
2943110,yufa_aq,2018-04-01 15:00:00,108.0,170.0,32.0,0.7,131.0,40.0
2943111,liulihe_aq,2018-04-01 15:00:00,169.0,272.0,92.0,1.0,21.0,
2943112,qianmen_aq,2018-04-01 15:00:00,177.0,211.0,90.0,1.2,80.0,14.0
2943113,yongdingmennei_aq,2018-04-01 15:00:00,185.0,233.0,166.0,1.3,27.0,16.0
2943114,xizhimenbei_aq,2018-04-01 15:00:00,186.0,209.0,105.0,1.3,56.0,13.0
2943115,nansanhuan_aq,2018-04-01 15:00:00,167.0,294.0,168.0,1.3,15.0,13.0
2943116,dongsihuan_aq,2018-04-01 15:00:00,143.0,256.0,144.0,1.3,32.0,12.0
2943158,dongsi_aq,2018-04-01 17:00:00,145.0,208.0,102.0,1.0,44.0,14.0
2943159,tiantan_aq,2018-04-01 17:00:00,132.0,174.0,95.0,1.0,24.0,2.0
2943160,guanyuan_aq,2018-04-01 17:00:00,138.0,187.0,86.0,0.9,52.0,10.0
2943161,wanshouxigong_aq,2018-04-01 17:00:00,132.0,155.0,75.0,0.9,44.0,11.0
2943162,aotizhongxin_aq,2018-04-01 17:00:00,149.0,195.0,105.0,1.0,34.0,9.0
2943163,nongzhanguan_aq,2018-04-01 17:00:00,164.0,237.0,138.0,1.3,9.0,12.0
2943164,wanliu_aq,2018-04-01 17:00:00,167.0,223.0,134.0,1.0,13.0,8.0
2943165,beibuxinqu_aq,2018-04-01 17:00:00,201.0,,138.0,1.5,2.0,2.0
2943166,zhiwuyuan_aq,2018-04-01 17:00:00,,,,,,
2943167,fengtaihuayuan_aq,2018-04-01 17:00:00,147.0,189.0,79.0,0.9,62.0,13.0
2943168,yungang_aq,2018-04-01 17:00:00,201.0,260.0,90.0,1.0,54.0,19.0
2943169,gucheng_aq,2018-04-01 17:00:00,190.0,296.0,172.0,1.1,2.0,9.0
2943170,fangshan_aq,2018-04-01 17:00:00,146.0,242.0,105.0,0.8,44.0,15.0
2943171,daxing_aq,2018-04-01 17:00:00,125.0,221.0,150.0,1.0,4.0,14.0
2943172,yizhuang_aq,2018-04-01 17:00:00,109.0,171.0,138.0,0.9,19.0,10.0
2943173,tongzhou_aq,2018-04-01 17:00:00,283.0,,67.0,1.6,32.0,10.0
2943174,shunyi_aq,2018-04-01 17:00:00,273.0,,46.0,1.9,86.0,18.0
2943175,pingchang_aq,2018-04-01 17:00:00,201.0,204.0,49.0,1.2,81.0,7.0
2943176,mentougou_aq,2018-04-01 17:00:00,108.0,154.0,88.0,0.8,57.0,7.0
2943177,pinggu_aq,2018-04-01 17:00:00,265.0,,28.0,1.3,122.0,2.0
2943178,huairou_aq,2018-04-01 17:00:00,232.0,,34.0,1.4,77.0,5.0
2943179,miyun_aq,2018-04-01 17:00:00,256.0,,77.0,1.7,64.0,5.0
2943180,yanqin_aq,2018-04-01 17:00:00,167.0,221.0,80.0,1.2,57.0,5.0
2943181,dingling_aq,2018-04-01 17:00:00,194.0,,32.0,1.3,149.0,8.0
2943182,badaling_aq,2018-04-01 17:00:00,145.0,245.0,157.0,1.5,6.0,13.0
2943183,miyunshuiku_aq,2018-04-01 17:00:00,230.0,,28.0,1.6,141.0,11.0
2943184,donggaocun_aq,2018-04-01 17:00:00,251.0,,34.0,1.1,117.0,18.0
2943185,yongledian_aq,2018-04-01 17:00:00,208.0,305.0,122.0,2.1,22.0,13.0
2943186,yufa_aq,2018-04-01 17:00:00,127.0,193.0,38.0,0.8,95.0,13.0
2943187,liulihe_aq,2018-04-01 17:00:00,111.0,179.0,37.0,0.7,67.0,
2943188,qianmen_aq,2018-04-01 17:00:00,147.0,178.0,110.0,0.9,36.0,15.0
2943189,yongdingmennei_aq,2018-04-01 17:00:00,133.0,154.0,97.0,0.9,49.0,20.0
2943190,xizhimenbei_aq,2018-04-01 17:00:00,155.0,180.0,99.0,1.1,34.0,15.0
2943191,nansanhuan_aq,2018-04-01 17:00:00,121.0,230.0,112.0,0.9,33.0,18.0
2943192,dongsihuan_aq,2018-04-01 17:00:00,170.0,279.0,149.0,1.4,2.0,17.0
2943214,dongsi_aq,2018-04-01 18:00:00,138.0,206.0,101.0,1.0,23.0,15.0
2943215,tiantan_aq,2018-04-01 18:00:00,129.0,154.0,103.0,0.9,11.0,3.0
2943216,guanyuan_aq,2018-04-01 18:00:00,132.0,175.0,99.0,0.9,23.0,8.0
2943217,wanshouxigong_aq,2018-04-01 18:00:00,120.0,167.0,76.0,0.9,26.0,9.0
2943218,aotizhongxin_aq,2018-04-01 18:00:00,168.0,232.0,129.0,1.3,2.0,7.0
2943219,nongzhanguan_aq,2018-04-01 18:00:00,178.0,234.0,129.0,1.4,2.0,8.0
2943220,wanliu_aq,2018-04-01 18:00:00,172.0,217.0,146.0,1.1,2.0,6.0
2943221,beibuxinqu_aq,2018-04-01 18:00:00,179.0,,134.0,1.4,2.0,2.0
2943222,zhiwuyuan_aq,2018-04-01 18:00:00,,,,,,
2943223,fengtaihuayuan_aq,2018-04-01 18:00:00,144.0,204.0,118.0,0.9,19.0,14.0
2943224,yungang_aq,2018-04-01 18:00:00,183.0,244.0,97.0,1.0,42.0,16.0
2943225,gucheng_aq,2018-04-01 18:00:00,200.0,378.0,167.0,1.2,2.0,8.0
2943226,fangshan_aq,2018-04-01 18:00:00,144.0,227.0,109.0,0.8,25.0,10.0
2943227,daxing_aq,2018-04-01 18:00:00,119.0,226.0,144.0,0.9,2.0,8.0
2943228,yizhuang_aq,2018-04-01 18:00:00,118.0,187.0,134.0,1.0,13.0,7.0
2943229,tongzhou_aq,2018-04-01 18:00:00,276.0,,58.0,1.7,39.0,10.0
2943230,shunyi_aq,2018-04-01 18:00:00,256.0,,48.0,1.7,79.0,15.0
2943231,pingchang_aq,2018-04-01 18:00:00,216.0,,45.0,1.2,69.0,5.0
2943232,mentougou_aq,2018-04-01 18:00:00,116.0,166.0,69.0,0.9,65.0,6.0
2943233,pinggu_aq,2018-04-01 18:00:00,272.0,,29.0,1.3,115.0,2.0
2943234,huairou_aq,2018-04-01 18:00:00,230.0,,22.0,1.3,77.0,5.0
2943235,miyun_aq,2018-04-01 18:00:00,259.0,,81.0,1.6,42.0,4.0
2943236,yanqin_aq,2018-04-01 18:00:00,162.0,211.0,73.0,1.2,54.0,5.0
2943237,dingling_aq,2018-04-01 18:00:00,198.0,,31.0,1.4,133.0,7.0
2943238,badaling_aq,2018-04-01 18:00:00,157.0,231.0,167.0,1.5,2.0,12.0
2943239,miyunshuiku_aq,2018-04-01 18:00:00,244.0,,31.0,1.5,118.0,11.0
2943240,donggaocun_aq,2018-04-01 18:00:00,238.0,,28.0,1.2,111.0,18.0
2943241,yongledian_aq,2018-04-01 18:00:00,212.0,259.0,116.0,2.2,17.0,10.0
2943242,yufa_aq,2018-04-01 18:00:00,156.0,236.0,29.0,1.0,112.0,12.0
2943243,liulihe_aq,2018-04-01 18:00:00,108.0,162.0,50.0,0.7,53.0,
2943244,qianmen_aq,2018-04-01 18:00:00,141.0,183.0,127.0,0.9,13.0,13.0
2943245,yongdingmennei_aq,2018-04-01 18:00:00,134.0,161.0,99.0,0.8,22.0,15.0
2943246,xizhimenbei_aq,2018-04-01 18:00:00,161.0,196.0,120.0,1.0,8.0,8.0
2943247,nansanhuan_aq,2018-04-01 18:00:00,121.0,230.0,111.0,0.8,19.0,12.0
2943248,dongsihuan_aq,2018-04-01 18:00:00,211.0,331.0,135.0,1.7,2.0,13.0
2943270,dongsi_aq,2018-04-01 19:00:00,156.0,229.0,114.0,1.0,4.0,10.0
2943271,tiantan_aq,2018-04-01 19:00:00,125.0,143.0,96.0,0.9,5.0,3.0
2943272,guanyuan_aq,2018-04-01 19:00:00,186.0,233.0,141.0,1.4,2.0,7.0
2943273,wanshouxigong_aq,2018-04-01 19:00:00,125.0,153.0,89.0,0.9,9.0,6.0
2943274,aotizhongxin_aq,2018-04-01 19:00:00,249.0,274.0,113.0,1.6,2.0,5.0
2943275,nongzhanguan_aq,2018-04-01 19:00:00,212.0,241.0,115.0,1.6,2.0,8.0
2943276,wanliu_aq,2018-04-01 19:00:00,215.0,260.0,133.0,1.5,7.0,6.0
2943277,beibuxinqu_aq,2018-04-01 19:00:00,159.0,,120.0,1.2,2.0,2.0
2943278,zhiwuyuan_aq,2018-04-01 19:00:00,,,,,,
2943279,fengtaihuayuan_aq,2018-04-01 19:00:00,150.0,209.0,130.0,0.9,5.0,15.0
2943280,yungang_aq,2018-04-01 19:00:00,146.0,198.0,96.0,0.9,39.0,11.0
2943281,gucheng_aq,2018-04-01 19:00:00,191.0,418.0,162.0,1.0,2.0,7.0
2943282,fangshan_aq,2018-04-01 19:00:00,156.0,266.0,145.0,1.0,2.0,7.0
2943283,daxing_aq,2018-04-01 19:00:00,116.0,240.0,136.0,0.9,2.0,7.0
2943284,yizhuang_aq,2018-04-01 19:00:00,126.0,186.0,122.0,1.2,14.0,5.0
2943285,tongzhou_aq,2018-04-01 19:00:00,252.0,,43.0,1.4,54.0,9.0
2943286,shunyi_aq,2018-04-01 19:00:00,257.0,,56.0,1.7,61.0,16.0
2943287,pingchang_aq,2018-04-01 19:00:00,194.0,,121.0,1.3,7.0,7.0
2943288,mentougou_aq,2018-04-01 19:00:00,155.0,227.0,88.0,1.1,40.0,6.0
2943289,pinggu_aq,2018-04-01 19:00:00,283.0,,32.0,1.4,101.0,2.0
2943290,huairou_aq,2018-04-01 19:00:00,220.0,,26.0,1.3,77.0,5.0
2943291,miyun_aq,2018-04-01 19:00:00,257.0,,120.0,1.6,2.0,4.0
2943292,yanqin_aq,2018-04-01 19:00:00,160.0,225.0,66.0,1.2,53.0,4.0
2943293,dingling_aq,2018-04-01 19:00:00,193.0,,46.0,1.2,89.0,4.0
2943294,badaling_aq,2018-04-01 19:00:00,175.0,264.0,152.0,1.1,4.0,11.0
2943295,miyunshuiku_aq,2018-04-01 19:00:00,247.0,,32.0,1.4,107.0,11.0
2943296,donggaocun_aq,2018-04-01 19:00:00,265.0,,33.0,1.4,102.0,19.0
2943297,yongledian_aq,2018-04-01 19:00:00,225.0,225.0,97.0,2.3,11.0,5.0
2943298,yufa_aq,2018-04-01 19:00:00,177.0,212.0,33.0,1.0,106.0,11.0
2943299,liulihe_aq,2018-04-01 19:00:00,106.0,171.0,66.0,0.8,30.0,
2943300,qianmen_aq,2018-04-01 19:00:00,150.0,251.0,137.0,1.3,2.0,10.0
2943301,yongdingmennei_aq,2018-04-01 19:00:00,134.0,155.0,115.0,1.0,2.0,9.0
2943302,xizhimenbei_aq,2018-04-01 19:00:00,231.0,266.0,147.0,1.4,2.0,8.0
2943303,nansanhuan_aq,2018-04-01 19:00:00,121.0,226.0,120.0,0.9,3.0,13.0
2943304,dongsihuan_aq,2018-04-01 19:00:00,265.0,328.0,117.0,1.6,2.0,10.0
2943326,dongsi_aq,2018-04-01 20:00:00,219.0,270.0,115.0,1.3,2.0,9.0
2943327,tiantan_aq,2018-04-01 20:00:00,152.0,161.0,99.0,1.2,2.0,3.0
2943328,guanyuan_aq,2018-04-01 20:00:00,218.0,261.0,125.0,1.6,2.0,6.0
2943329,wanshouxigong_aq,2018-04-01 20:00:00,134.0,205.0,103.0,1.2,2.0,6.0
2943330,aotizhongxin_aq,2018-04-01 20:00:00,260.0,,107.0,1.6,2.0,5.0
2943331,nongzhanguan_aq,2018-04-01 20:00:00,249.0,,98.0,1.7,2.0,6.0
2943332,wanliu_aq,2018-04-01 20:00:00,224.0,265.0,123.0,1.6,2.0,6.0
2943333,beibuxinqu_aq,2018-04-01 20:00:00,171.0,,116.0,1.3,2.0,2.0
2943334,zhiwuyuan_aq,2018-04-01 20:00:00,,,,,,
2943335,fengtaihuayuan_aq,2018-04-01 20:00:00,185.0,246.0,140.0,1.3,2.0,10.0
2943336,yungang_aq,2018-04-01 20:00:00,173.0,247.0,85.0,1.1,33.0,7.0
2943337,gucheng_aq,2018-04-01 20:00:00,206.0,392.0,146.0,1.0,2.0,5.0
2943338,fangshan_aq,2018-04-01 20:00:00,148.0,260.0,145.0,0.9,,8.0
2943339,daxing_aq,2018-04-01 20:00:00,120.0,242.0,129.0,1.0,2.0,5.0
2943340,yizhuang_aq,2018-04-01 20:00:00,215.0,251.0,109.0,1.9,2.0,3.0
2943341,tongzhou_aq,2018-04-01 20:00:00,259.0,,59.0,1.8,23.0,10.0
2943342,shunyi_aq,2018-04-01 20:00:00,261.0,,60.0,1.8,49.0,15.0
2943343,pingchang_aq,2018-04-01 20:00:00,168.0,189.0,135.0,1.3,2.0,9.0
2943344,mentougou_aq,2018-04-01 20:00:00,231.0,252.0,86.0,1.3,28.0,5.0
2943345,pinggu_aq,2018-04-01 20:00:00,290.0,,32.0,1.7,,2.0
2943346,huairou_aq,2018-04-01 20:00:00,216.0,,21.0,1.1,,3.0
2943347,miyun_aq,2018-04-01 20:00:00,249.0,,106.0,1.6,2.0,3.0
2943348,yanqin_aq,2018-04-01 20:00:00,156.0,193.0,40.0,1.2,79.0,5.0
2943349,dingling_aq,2018-04-01 20:00:00,204.0,,40.0,1.2,70.0,3.0
2943350,badaling_aq,2018-04-01 20:00:00,175.0,230.0,127.0,1.0,11.0,7.0
2943351,miyunshuiku_aq,2018-04-01 20:00:00,241.0,,31.0,1.4,95.0,10.0
2943352,donggaocun_aq,2018-04-01 20:00:00,266.0,,34.0,1.7,,19.0
2943353,yongledian_aq,2018-04-01 20:00:00,254.0,,84.0,2.1,6.0,3.0
2943354,yufa_aq,2018-04-01 20:00:00,192.0,199.0,45.0,1.0,47.0,8.0
2943355,liulihe_aq,2018-04-01 20:00:00,105.0,174.0,71.0,0.8,14.0,
2943356,qianmen_aq,2018-04-01 20:00:00,191.0,258.0,129.0,1.6,,9.0
2943357,yongdingmennei_aq,2018-04-01 20:00:00,178.0,205.0,117.0,1.4,,7.0
2943358,xizhimenbei_aq,2018-04-01 20:00:00,265.0,,118.0,1.5,,7.0
2943359,nansanhuan_aq,2018-04-01 20:00:00,132.0,223.0,118.0,1.0,2.0,10.0
2943360,dongsihuan_aq,2018-04-01 20:00:00,290.0,347.0,104.0,1.6,2.0,8.0
2943382,dongsi_aq,2018-04-01 21:00:00,249.0,266.0,99.0,1.7,2.0,8.0
2943383,tiantan_aq,2018-04-01 21:00:00,200.0,214.0,84.0,1.5,5.0,4.0
2943384,guanyuan_aq,2018-04-01 21:00:00,241.0,,109.0,1.6,2.0,5.0
2943385,wanshouxigong_aq,2018-04-01 21:00:00,207.0,310.0,94.0,1.7,2.0,6.0
2943386,aotizhongxin_aq,2018-04-01 21:00:00,255.0,,102.0,1.6,2.0,4.0
2943387,nongzhanguan_aq,2018-04-01 21:00:00,249.0,,97.0,1.6,2.0,4.0
2943388,wanliu_aq,2018-04-01 21:00:00,236.0,251.0,105.0,1.6,2.0,5.0
2943389,beibuxinqu_aq,2018-04-01 21:00:00,174.0,,97.0,1.3,2.0,2.0
2943390,zhiwuyuan_aq,2018-04-01 21:00:00,,,,,,
2943391,fengtaihuayuan_aq,2018-04-01 21:00:00,265.0,303.0,122.0,1.6,2.0,6.0
2943392,yungang_aq,2018-04-01 21:00:00,211.0,271.0,113.0,1.3,5.0,3.0
2943393,gucheng_aq,2018-04-01 21:00:00,255.0,348.0,109.0,1.5,2.0,3.0
2943394,fangshan_aq,2018-04-01 21:00:00,157.0,264.0,140.0,1.0,2.0,6.0
2943395,daxing_aq,2018-04-01 21:00:00,143.0,238.0,117.0,1.2,2.0,5.0
2943396,yizhuang_aq,2018-04-01 21:00:00,220.0,,90.0,1.6,2.0,2.0
