id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2950514,badaling_aq,2018-04-07 14:00:00,,116.0,54.0,0.3,47.0,4.0
2950515,miyunshuiku_aq,2018-04-07 14:00:00,16.0,46.0,14.0,0.2,69.0,2.0
2950516,donggaocun_aq,2018-04-07 14:00:00,25.0,45.0,30.0,0.3,78.0,7.0
2950517,yongledian_aq,2018-04-07 14:00:00,39.0,98.0,69.0,0.7,38.0,7.0
2950518,yufa_aq,2018-04-07 14:00:00,49.0,105.0,57.0,0.6,37.0,6.0
2950519,liulihe_aq,2018-04-07 14:00:00,53.0,118.0,58.0,0.8,12.0,2.0
2950520,qianmen_aq,2018-04-07 14:00:00,46.0,97.0,91.0,0.7,18.0,7.0
2950521,yongdingmennei_aq,2018-04-07 14:00:00,40.0,90.0,90.0,0.8,32.0,9.0
2950522,xizhimenbei_aq,2018-04-07 14:00:00,42.0,87.0,77.0,0.7,32.0,8.0
2950523,nansanhuan_aq,2018-04-07 14:00:00,52.0,124.0,105.0,0.8,12.0,7.0
2950524,dongsihuan_aq,2018-04-07 14:00:00,44.0,102.0,112.0,1.0,3.0,2.0
2950546,dongsi_aq,2018-04-07 15:00:00,41.0,96.0,56.0,0.4,44.0,11.0
2950547,tiantan_aq,2018-04-07 15:00:00,41.0,89.0,80.0,0.6,22.0,9.0
2950548,guanyuan_aq,2018-04-07 15:00:00,36.0,82.0,60.0,0.4,47.0,9.0
2950549,wanshouxigong_aq,2018-04-07 15:00:00,45.0,87.0,62.0,0.6,26.0,7.0
2950550,aotizhongxin_aq,2018-04-07 15:00:00,30.0,94.0,76.0,0.5,21.0,6.0
2950551,nongzhanguan_aq,2018-04-07 15:00:00,37.0,99.0,89.0,0.6,9.0,5.0
2950552,wanliu_aq,2018-04-07 15:00:00,32.0,84.0,71.0,0.7,30.0,4.0
2950553,beibuxinqu_aq,2018-04-07 15:00:00,61.0,354.0,86.0,0.6,2.0,2.0
2950554,zhiwuyuan_aq,2018-04-07 15:00:00,,,,,,
2950555,fengtaihuayuan_aq,2018-04-07 15:00:00,49.0,109.0,88.0,0.5,8.0,4.0
2950556,yungang_aq,2018-04-07 15:00:00,46.0,129.0,93.0,0.5,2.0,4.0
2950557,gucheng_aq,2018-04-07 15:00:00,56.0,183.0,112.0,0.9,2.0,2.0
2950558,fangshan_aq,2018-04-07 15:00:00,42.0,157.0,110.0,0.5,2.0,5.0
2950559,daxing_aq,2018-04-07 15:00:00,42.0,133.0,88.0,0.7,7.0,3.0
2950560,yizhuang_aq,2018-04-07 15:00:00,33.0,95.0,69.0,0.6,31.0,3.0
2950561,tongzhou_aq,2018-04-07 15:00:00,47.0,141.0,49.0,0.5,40.0,4.0
2950562,shunyi_aq,2018-04-07 15:00:00,32.0,68.0,32.0,0.6,64.0,4.0
2950563,pingchang_aq,2018-04-07 15:00:00,33.0,70.0,30.0,0.5,60.0,5.0
2950564,mentougou_aq,2018-04-07 15:00:00,43.0,124.0,80.0,0.5,5.0,2.0
2950565,pinggu_aq,2018-04-07 15:00:00,26.0,37.0,17.0,0.6,71.0,5.0
2950566,huairou_aq,2018-04-07 15:00:00,26.0,63.0,23.0,0.5,58.0,2.0
2950567,miyun_aq,2018-04-07 15:00:00,31.0,72.0,66.0,0.3,20.0,2.0
2950568,yanqin_aq,2018-04-07 15:00:00,31.0,84.0,33.0,0.3,65.0,6.0
2950569,dingling_aq,2018-04-07 15:00:00,18.0,53.0,18.0,0.4,77.0,3.0
2950570,badaling_aq,2018-04-07 15:00:00,,115.0,69.0,0.4,33.0,4.0
2950571,miyunshuiku_aq,2018-04-07 15:00:00,19.0,39.0,16.0,0.2,59.0,2.0
2950572,donggaocun_aq,2018-04-07 15:00:00,28.0,53.0,33.0,0.4,74.0,15.0
2950573,yongledian_aq,2018-04-07 15:00:00,31.0,96.0,71.0,1.6,32.0,7.0
2950574,yufa_aq,2018-04-07 15:00:00,56.0,115.0,77.0,0.6,13.0,9.0
2950575,liulihe_aq,2018-04-07 15:00:00,35.0,115.0,60.0,0.6,18.0,2.0
2950576,qianmen_aq,2018-04-07 15:00:00,45.0,96.0,92.0,0.7,13.0,7.0
2950577,yongdingmennei_aq,2018-04-07 15:00:00,38.0,90.0,95.0,0.6,24.0,9.0
2950578,xizhimenbei_aq,2018-04-07 15:00:00,47.0,86.0,88.0,0.8,22.0,8.0
2950579,nansanhuan_aq,2018-04-07 15:00:00,54.0,115.0,97.0,0.7,16.0,8.0
2950580,dongsihuan_aq,2018-04-07 15:00:00,47.0,123.0,111.0,0.9,2.0,7.0
2950622,dongsi_aq,2018-04-07 16:00:00,46.0,112.0,66.0,0.4,27.0,10.0
2950623,tiantan_aq,2018-04-07 16:00:00,49.0,97.0,66.0,0.8,28.0,9.0
2950624,guanyuan_aq,2018-04-07 16:00:00,33.0,83.0,72.0,0.5,30.0,10.0
2950625,wanshouxigong_aq,2018-04-07 16:00:00,40.0,86.0,62.0,0.7,20.0,7.0
2950626,aotizhongxin_aq,2018-04-07 16:00:00,59.0,101.0,72.0,0.5,19.0,6.0
2950627,nongzhanguan_aq,2018-04-07 16:00:00,45.0,104.0,79.0,0.6,13.0,5.0
2950628,wanliu_aq,2018-04-07 16:00:00,44.0,114.0,94.0,0.8,2.0,3.0
2950629,beibuxinqu_aq,2018-04-07 16:00:00,52.0,144.0,89.0,0.5,2.0,2.0
2950630,zhiwuyuan_aq,2018-04-07 16:00:00,,,,,,
2950631,fengtaihuayuan_aq,2018-04-07 16:00:00,48.0,98.0,77.0,0.5,15.0,5.0
2950632,yungang_aq,2018-04-07 16:00:00,43.0,141.0,85.0,0.6,2.0,2.0
2950633,gucheng_aq,2018-04-07 16:00:00,41.0,118.0,100.0,0.6,2.0,2.0
2950634,fangshan_aq,2018-04-07 16:00:00,39.0,142.0,105.0,0.5,5.0,5.0
2950635,daxing_aq,2018-04-07 16:00:00,39.0,115.0,93.0,0.7,2.0,3.0
2950636,yizhuang_aq,2018-04-07 16:00:00,32.0,100.0,65.0,1.0,28.0,2.0
2950637,tongzhou_aq,2018-04-07 16:00:00,44.0,114.0,54.0,0.5,31.0,4.0
2950638,shunyi_aq,2018-04-07 16:00:00,30.0,55.0,25.0,0.5,66.0,4.0
2950639,pingchang_aq,2018-04-07 16:00:00,31.0,62.0,22.0,0.4,64.0,3.0
2950640,mentougou_aq,2018-04-07 16:00:00,42.0,119.0,82.0,0.5,12.0,2.0
2950641,pinggu_aq,2018-04-07 16:00:00,24.0,36.0,15.0,0.5,72.0,5.0
2950642,huairou_aq,2018-04-07 16:00:00,29.0,48.0,18.0,0.5,57.0,2.0
2950643,miyun_aq,2018-04-07 16:00:00,30.0,69.0,75.0,0.3,6.0,2.0
2950644,yanqin_aq,2018-04-07 16:00:00,36.0,80.0,30.0,0.3,63.0,5.0
2950645,dingling_aq,2018-04-07 16:00:00,28.0,53.0,18.0,0.3,74.0,3.0
2950646,badaling_aq,2018-04-07 16:00:00,,138.0,94.0,0.5,12.0,5.0
2950647,miyunshuiku_aq,2018-04-07 16:00:00,21.0,34.0,17.0,0.2,53.0,2.0
2950648,donggaocun_aq,2018-04-07 16:00:00,35.0,52.0,36.0,0.5,68.0,18.0
2950649,yongledian_aq,2018-04-07 16:00:00,23.0,57.0,56.0,1.8,45.0,7.0
2950650,yufa_aq,2018-04-07 16:00:00,67.0,142.0,81.0,0.8,4.0,9.0
2950651,liulihe_aq,2018-04-07 16:00:00,34.0,120.0,46.0,0.5,31.0,2.0
2950652,qianmen_aq,2018-04-07 16:00:00,43.0,102.0,84.0,0.8,16.0,8.0
2950653,yongdingmennei_aq,2018-04-07 16:00:00,45.0,91.0,89.0,1.0,24.0,9.0
2950654,xizhimenbei_aq,2018-04-07 16:00:00,47.0,94.0,82.0,0.7,20.0,7.0
2950655,nansanhuan_aq,2018-04-07 16:00:00,50.0,98.0,88.0,0.7,16.0,6.0
2950656,dongsihuan_aq,2018-04-07 16:00:00,51.0,115.0,106.0,0.8,2.0,8.0
2950657,dongsi_aq,2018-04-07 17:00:00,44.0,109.0,62.0,0.4,26.0,9.0
2950658,tiantan_aq,2018-04-07 17:00:00,41.0,85.0,77.0,0.8,17.0,8.0
2950659,guanyuan_aq,2018-04-07 17:00:00,38.0,91.0,75.0,0.5,24.0,8.0
2950660,wanshouxigong_aq,2018-04-07 17:00:00,36.0,69.0,54.0,0.8,25.0,6.0
2950661,aotizhongxin_aq,2018-04-07 17:00:00,55.0,104.0,91.0,0.5,2.0,6.0
2950662,nongzhanguan_aq,2018-04-07 17:00:00,44.0,101.0,76.0,0.6,13.0,5.0
2950663,wanliu_aq,2018-04-07 17:00:00,40.0,97.0,90.0,0.8,2.0,3.0
2950664,beibuxinqu_aq,2018-04-07 17:00:00,41.0,125.0,85.0,0.5,2.0,2.0
2950665,zhiwuyuan_aq,2018-04-07 17:00:00,,,,,,
2950666,fengtaihuayuan_aq,2018-04-07 17:00:00,44.0,92.0,73.0,0.7,14.0,5.0
2950667,yungang_aq,2018-04-07 17:00:00,40.0,125.0,85.0,0.6,2.0,2.0
2950668,gucheng_aq,2018-04-07 17:00:00,43.0,121.0,92.0,0.6,5.0,2.0
2950669,fangshan_aq,2018-04-07 17:00:00,42.0,134.0,104.0,0.6,2.0,4.0
2950670,daxing_aq,2018-04-07 17:00:00,39.0,101.0,90.0,1.1,2.0,2.0
2950671,yizhuang_aq,2018-04-07 17:00:00,27.0,74.0,78.0,0.8,19.0,2.0
2950672,tongzhou_aq,2018-04-07 17:00:00,37.0,108.0,56.0,0.5,25.0,6.0
2950673,shunyi_aq,2018-04-07 17:00:00,28.0,46.0,22.0,0.5,66.0,4.0
2950674,pingchang_aq,2018-04-07 17:00:00,26.0,54.0,18.0,0.4,62.0,3.0
2950675,mentougou_aq,2018-04-07 17:00:00,42.0,106.0,74.0,0.5,25.0,2.0
2950676,pinggu_aq,2018-04-07 17:00:00,24.0,32.0,18.0,0.5,66.0,5.0
2950677,huairou_aq,2018-04-07 17:00:00,22.0,43.0,18.0,0.5,56.0,2.0
2950678,miyun_aq,2018-04-07 17:00:00,27.0,59.0,55.0,0.7,18.0,2.0
2950679,yanqin_aq,2018-04-07 17:00:00,42.0,86.0,36.0,0.5,48.0,3.0
2950680,dingling_aq,2018-04-07 17:00:00,25.0,56.0,16.0,0.3,77.0,3.0
2950681,badaling_aq,2018-04-07 17:00:00,,116.0,74.0,0.3,25.0,3.0
2950682,miyunshuiku_aq,2018-04-07 17:00:00,18.0,32.0,14.0,0.2,55.0,2.0
2950683,donggaocun_aq,2018-04-07 17:00:00,34.0,45.0,33.0,0.5,70.0,14.0
2950684,yongledian_aq,2018-04-07 17:00:00,25.0,57.0,74.0,1.0,27.0,8.0
2950685,yufa_aq,2018-04-07 17:00:00,55.0,134.0,77.0,1.1,2.0,5.0
2950686,liulihe_aq,2018-04-07 17:00:00,47.0,147.0,74.0,0.5,10.0,2.0
2950687,qianmen_aq,2018-04-07 17:00:00,37.0,82.0,81.0,0.8,14.0,7.0
2950688,yongdingmennei_aq,2018-04-07 17:00:00,37.0,71.0,72.0,0.9,30.0,8.0
2950689,xizhimenbei_aq,2018-04-07 17:00:00,47.0,91.0,80.0,0.6,17.0,7.0
2950690,nansanhuan_aq,2018-04-07 17:00:00,43.0,86.0,80.0,0.8,18.0,5.0
2950691,dongsihuan_aq,2018-04-07 17:00:00,45.0,113.0,101.0,0.7,4.0,8.0
2950713,dongsi_aq,2018-04-07 18:00:00,37.0,94.0,54.0,0.4,23.0,8.0
2950714,tiantan_aq,2018-04-07 18:00:00,38.0,75.0,79.0,0.7,14.0,3.0
2950715,guanyuan_aq,2018-04-07 18:00:00,38.0,84.0,66.0,0.4,29.0,11.0
2950716,wanshouxigong_aq,2018-04-07 18:00:00,40.0,73.0,62.0,0.6,17.0,7.0
2950717,aotizhongxin_aq,2018-04-07 18:00:00,96.0,97.0,91.0,0.5,2.0,9.0
2950718,nongzhanguan_aq,2018-04-07 18:00:00,42.0,89.0,79.0,0.6,6.0,7.0
2950719,wanliu_aq,2018-04-07 18:00:00,40.0,84.0,87.0,0.7,2.0,2.0
2950720,beibuxinqu_aq,2018-04-07 18:00:00,47.0,154.0,80.0,0.5,2.0,2.0
2950721,zhiwuyuan_aq,2018-04-07 18:00:00,,,,,,
2950722,fengtaihuayuan_aq,2018-04-07 18:00:00,43.0,92.0,70.0,0.6,15.0,3.0
2950723,yungang_aq,2018-04-07 18:00:00,43.0,111.0,74.0,0.5,8.0,2.0
2950724,gucheng_aq,2018-04-07 18:00:00,38.0,99.0,68.0,0.5,17.0,2.0
2950725,fangshan_aq,2018-04-07 18:00:00,44.0,147.0,101.0,0.6,2.0,2.0
2950726,daxing_aq,2018-04-07 18:00:00,34.0,90.0,87.0,1.0,3.0,2.0
2950727,yizhuang_aq,2018-04-07 18:00:00,30.0,69.0,90.0,0.6,7.0,2.0
2950728,tongzhou_aq,2018-04-07 18:00:00,40.0,75.0,43.0,0.7,35.0,6.0
2950729,shunyi_aq,2018-04-07 18:00:00,30.0,47.0,40.0,0.5,49.0,4.0
2950730,pingchang_aq,2018-04-07 18:00:00,27.0,52.0,19.0,0.3,59.0,2.0
2950731,mentougou_aq,2018-04-07 18:00:00,40.0,89.0,56.0,0.5,42.0,2.0
2950732,pinggu_aq,2018-04-07 18:00:00,23.0,37.0,19.0,0.6,65.0,5.0
2950733,huairou_aq,2018-04-07 18:00:00,23.0,48.0,17.0,0.4,51.0,2.0
2950734,miyun_aq,2018-04-07 18:00:00,21.0,46.0,64.0,0.6,10.0,2.0
2950735,yanqin_aq,2018-04-07 18:00:00,40.0,91.0,40.0,0.5,35.0,2.0
2950736,dingling_aq,2018-04-07 18:00:00,27.0,59.0,17.0,0.4,61.0,2.0
2950737,badaling_aq,2018-04-07 18:00:00,,181.0,101.0,0.3,2.0,5.0
2950738,miyunshuiku_aq,2018-04-07 18:00:00,16.0,34.0,12.0,0.2,61.0,2.0
2950739,donggaocun_aq,2018-04-07 18:00:00,31.0,42.0,23.0,0.4,82.0,13.0
2950740,yongledian_aq,2018-04-07 18:00:00,31.0,54.0,59.0,0.5,31.0,4.0
2950741,yufa_aq,2018-04-07 18:00:00,41.0,102.0,79.0,0.9,2.0,3.0
2950742,liulihe_aq,2018-04-07 18:00:00,45.0,152.0,85.0,0.5,2.0,2.0
2950743,qianmen_aq,2018-04-07 18:00:00,42.0,74.0,65.0,0.6,23.0,6.0
2950744,yongdingmennei_aq,2018-04-07 18:00:00,35.0,64.0,80.0,0.7,15.0,12.0
2950745,xizhimenbei_aq,2018-04-07 18:00:00,47.0,86.0,91.0,0.6,5.0,3.0
2950746,nansanhuan_aq,2018-04-07 18:00:00,38.0,78.0,79.0,0.8,17.0,5.0
2950747,dongsihuan_aq,2018-04-07 18:00:00,51.0,105.0,95.0,0.7,2.0,10.0
2950769,dongsi_aq,2018-04-07 19:00:00,39.0,74.0,51.0,0.5,27.0,9.0
2950770,tiantan_aq,2018-04-07 19:00:00,40.0,73.0,74.0,0.6,18.0,3.0
2950771,guanyuan_aq,2018-04-07 19:00:00,35.0,68.0,70.0,0.5,26.0,12.0
2950772,wanshouxigong_aq,2018-04-07 19:00:00,45.0,71.0,53.0,0.6,27.0,9.0
2950773,aotizhongxin_aq,2018-04-07 19:00:00,41.0,84.0,92.0,0.5,2.0,11.0
2950774,nongzhanguan_aq,2018-04-07 19:00:00,40.0,81.0,79.0,0.6,8.0,8.0
2950775,wanliu_aq,2018-04-07 19:00:00,35.0,76.0,79.0,0.5,11.0,3.0
2950776,beibuxinqu_aq,2018-04-07 19:00:00,40.0,124.0,80.0,0.5,2.0,2.0
2950777,zhiwuyuan_aq,2018-04-07 19:00:00,,,,,,
2950778,fengtaihuayuan_aq,2018-04-07 19:00:00,42.0,80.0,53.0,0.6,28.0,5.0
2950779,yungang_aq,2018-04-07 19:00:00,40.0,92.0,58.0,0.5,20.0,2.0
2950780,gucheng_aq,2018-04-07 19:00:00,36.0,86.0,65.0,0.4,17.0,4.0
2950781,fangshan_aq,2018-04-07 19:00:00,38.0,123.0,92.0,0.5,7.0,2.0
2950782,daxing_aq,2018-04-07 19:00:00,31.0,72.0,75.0,0.8,9.0,3.0
2950783,yizhuang_aq,2018-04-07 19:00:00,32.0,74.0,74.0,0.6,18.0,2.0
2950784,tongzhou_aq,2018-04-07 19:00:00,37.0,73.0,49.0,0.5,32.0,8.0
2950785,shunyi_aq,2018-04-07 19:00:00,29.0,59.0,49.0,0.5,35.0,4.0
2950786,pingchang_aq,2018-04-07 19:00:00,26.0,54.0,33.0,0.4,48.0,2.0
2950787,mentougou_aq,2018-04-07 19:00:00,34.0,72.0,47.0,0.5,48.0,3.0
2950788,pinggu_aq,2018-04-07 19:00:00,29.0,46.0,23.0,0.7,57.0,7.0
2950789,huairou_aq,2018-04-07 19:00:00,26.0,46.0,48.0,0.5,17.0,2.0
2950790,miyun_aq,2018-04-07 19:00:00,21.0,45.0,47.0,0.5,24.0,2.0
2950791,yanqin_aq,2018-04-07 19:00:00,36.0,79.0,54.0,0.6,22.0,2.0
2950792,dingling_aq,2018-04-07 19:00:00,23.0,51.0,16.0,0.4,58.0,2.0
2950793,badaling_aq,2018-04-07 19:00:00,,141.0,80.0,0.4,4.0,3.0
2950794,miyunshuiku_aq,2018-04-07 19:00:00,20.0,37.0,13.0,0.3,61.0,2.0
2950795,donggaocun_aq,2018-04-07 19:00:00,34.0,41.0,29.0,0.5,72.0,12.0
2950796,yongledian_aq,2018-04-07 19:00:00,24.0,57.0,68.0,0.6,24.0,3.0
2950797,yufa_aq,2018-04-07 19:00:00,33.0,85.0,82.0,0.9,3.0,5.0
2950798,liulihe_aq,2018-04-07 19:00:00,36.0,158.0,83.0,0.5,2.0,2.0
2950799,qianmen_aq,2018-04-07 19:00:00,45.0,61.0,57.0,0.6,30.0,6.0
2950800,yongdingmennei_aq,2018-04-07 19:00:00,36.0,61.0,74.0,0.7,21.0,14.0
2950801,xizhimenbei_aq,2018-04-07 19:00:00,43.0,71.0,86.0,0.6,11.0,4.0
2950802,nansanhuan_aq,2018-04-07 19:00:00,42.0,71.0,67.0,0.6,24.0,6.0
2950803,dongsihuan_aq,2018-04-07 19:00:00,48.0,106.0,104.0,0.6,2.0,13.0
2950825,dongsi_aq,2018-04-07 20:00:00,31.0,70.0,64.0,0.4,27.0,9.0
2950826,tiantan_aq,2018-04-07 20:00:00,36.0,72.0,74.0,0.6,26.0,5.0
2950827,guanyuan_aq,2018-04-07 20:00:00,29.0,65.0,68.0,0.4,31.0,13.0
2950828,wanshouxigong_aq,2018-04-07 20:00:00,38.0,68.0,53.0,0.6,26.0,9.0
2950829,aotizhongxin_aq,2018-04-07 20:00:00,25.0,67.0,71.0,0.4,16.0,8.0
2950830,nongzhanguan_aq,2018-04-07 20:00:00,36.0,70.0,78.0,0.5,11.0,8.0
2950831,wanliu_aq,2018-04-07 20:00:00,33.0,74.0,81.0,0.5,2.0,2.0
2950832,beibuxinqu_aq,2018-04-07 20:00:00,44.0,146.0,74.0,0.6,2.0,2.0
2950833,zhiwuyuan_aq,2018-04-07 20:00:00,,,,,,
2950834,fengtaihuayuan_aq,2018-04-07 20:00:00,39.0,70.0,58.0,0.6,24.0,5.0
2950835,yungang_aq,2018-04-07 20:00:00,36.0,76.0,45.0,0.5,32.0,3.0
2950836,gucheng_aq,2018-04-07 20:00:00,35.0,67.0,46.0,0.4,54.0,5.0
2950837,fangshan_aq,2018-04-07 20:00:00,35.0,107.0,89.0,0.5,,3.0
2950838,daxing_aq,2018-04-07 20:00:00,31.0,74.0,69.0,0.8,16.0,3.0
2950839,yizhuang_aq,2018-04-07 20:00:00,31.0,78.0,79.0,0.6,11.0,3.0
2950840,tongzhou_aq,2018-04-07 20:00:00,36.0,74.0,55.0,0.6,23.0,10.0
2950841,shunyi_aq,2018-04-07 20:00:00,27.0,62.0,58.0,0.5,22.0,3.0
2950842,pingchang_aq,2018-04-07 20:00:00,27.0,55.0,34.0,0.4,40.0,2.0
2950843,mentougou_aq,2018-04-07 20:00:00,33.0,63.0,49.0,0.5,45.0,3.0
2950844,pinggu_aq,2018-04-07 20:00:00,24.0,38.0,22.0,0.8,,7.0
2950845,huairou_aq,2018-04-07 20:00:00,25.0,57.0,27.0,0.5,,2.0
2950846,miyun_aq,2018-04-07 20:00:00,22.0,42.0,49.0,0.5,24.0,2.0
2950847,yanqin_aq,2018-04-07 20:00:00,34.0,84.0,72.0,0.6,2.0,2.0
2950848,dingling_aq,2018-04-07 20:00:00,20.0,49.0,20.0,0.4,57.0,2.0
2950849,badaling_aq,2018-04-07 20:00:00,,120.0,72.0,0.4,3.0,3.0
2950850,miyunshuiku_aq,2018-04-07 20:00:00,24.0,48.0,15.0,0.3,59.0,2.0
2950851,donggaocun_aq,2018-04-07 20:00:00,31.0,44.0,32.0,0.9,,11.0
2950852,yongledian_aq,2018-04-07 20:00:00,33.0,65.0,66.0,0.6,27.0,7.0
2950853,yufa_aq,2018-04-07 20:00:00,38.0,74.0,69.0,0.6,15.0,4.0
2950854,liulihe_aq,2018-04-07 20:00:00,39.0,136.0,61.0,0.5,20.0,2.0
2950855,qianmen_aq,2018-04-07 20:00:00,35.0,60.0,66.0,0.6,,7.0
2950856,yongdingmennei_aq,2018-04-07 20:00:00,32.0,60.0,74.0,0.7,,13.0
2950857,xizhimenbei_aq,2018-04-07 20:00:00,40.0,66.0,81.0,0.6,,4.0
2950858,nansanhuan_aq,2018-04-07 20:00:00,43.0,75.0,75.0,0.6,19.0,7.0
2950859,dongsihuan_aq,2018-04-07 20:00:00,39.0,108.0,104.0,0.6,2.0,12.0
2950881,dongsi_aq,2018-04-07 21:00:00,30.0,62.0,54.0,0.4,32.0,6.0
2950882,tiantan_aq,2018-04-07 21:00:00,35.0,64.0,56.0,0.5,24.0,2.0
2950883,guanyuan_aq,2018-04-07 21:00:00,26.0,52.0,65.0,0.4,30.0,10.0
2950884,wanshouxigong_aq,2018-04-07 21:00:00,27.0,59.0,54.0,0.5,22.0,7.0
2950885,aotizhongxin_aq,2018-04-07 21:00:00,49.0,68.0,86.0,0.4,2.0,4.0
2950886,nongzhanguan_aq,2018-04-07 21:00:00,30.0,58.0,79.0,0.5,7.0,7.0
2950887,wanliu_aq,2018-04-07 21:00:00,33.0,59.0,76.0,0.5,2.0,2.0
2950888,beibuxinqu_aq,2018-04-07 21:00:00,37.0,125.0,63.0,0.6,2.0,2.0
2950889,zhiwuyuan_aq,2018-04-07 21:00:00,,,,,,
2950890,fengtaihuayuan_aq,2018-04-07 21:00:00,34.0,64.0,70.0,0.6,21.0,5.0
2950891,yungang_aq,2018-04-07 21:00:00,32.0,63.0,34.0,0.5,46.0,4.0
2950892,gucheng_aq,2018-04-07 21:00:00,31.0,59.0,57.0,0.5,47.0,5.0
2950893,fangshan_aq,2018-04-07 21:00:00,31.0,90.0,83.0,0.4,17.0,4.0
2950894,daxing_aq,2018-04-07 21:00:00,31.0,69.0,69.0,0.8,16.0,5.0
2950895,yizhuang_aq,2018-04-07 21:00:00,35.0,82.0,96.0,0.7,2.0,4.0
2950896,tongzhou_aq,2018-04-07 21:00:00,36.0,74.0,64.0,0.6,20.0,8.0
2950897,shunyi_aq,2018-04-07 21:00:00,26.0,61.0,63.0,0.5,17.0,3.0
2950898,pingchang_aq,2018-04-07 21:00:00,26.0,66.0,59.0,0.5,8.0,4.0
2950899,mentougou_aq,2018-04-07 21:00:00,35.0,62.0,49.0,0.5,34.0,2.0
2950900,pinggu_aq,2018-04-07 21:00:00,26.0,39.0,18.0,0.7,57.0,6.0
2950901,huairou_aq,2018-04-07 21:00:00,24.0,42.0,12.0,0.4,49.0,2.0
2950902,miyun_aq,2018-04-07 21:00:00,24.0,41.0,43.0,0.4,28.0,2.0
2950903,yanqin_aq,2018-04-07 21:00:00,43.0,116.0,75.0,0.7,2.0,3.0
2950904,dingling_aq,2018-04-07 21:00:00,30.0,47.0,13.0,0.4,52.0,2.0
2950905,badaling_aq,2018-04-07 21:00:00,,109.0,70.0,0.4,5.0,2.0
2950906,miyunshuiku_aq,2018-04-07 21:00:00,21.0,46.0,10.0,0.3,59.0,2.0
2950907,donggaocun_aq,2018-04-07 21:00:00,31.0,43.0,30.0,0.9,58.0,10.0
2950908,yongledian_aq,2018-04-07 21:00:00,27.0,72.0,65.0,1.0,31.0,13.0
2950909,yufa_aq,2018-04-07 21:00:00,40.0,74.0,71.0,0.5,12.0,6.0
2950910,liulihe_aq,2018-04-07 21:00:00,38.0,104.0,30.0,0.5,42.0,2.0
2950911,qianmen_aq,2018-04-07 21:00:00,40.0,69.0,72.0,0.6,23.0,6.0
2950912,yongdingmennei_aq,2018-04-07 21:00:00,33.0,60.0,90.0,0.7,19.0,13.0
2950913,xizhimenbei_aq,2018-04-07 21:00:00,33.0,64.0,79.0,0.5,10.0,3.0
2950914,nansanhuan_aq,2018-04-07 21:00:00,37.0,75.0,73.0,0.6,19.0,9.0
2950915,dongsihuan_aq,2018-04-07 21:00:00,40.0,97.0,101.0,0.6,2.0,14.0
2950937,dongsi_aq,2018-04-07 22:00:00,30.0,76.0,76.0,0.5,7.0,3.0
2950938,tiantan_aq,2018-04-07 22:00:00,26.0,62.0,64.0,0.5,6.0,2.0
2950939,guanyuan_aq,2018-04-07 22:00:00,27.0,51.0,69.0,0.4,15.0,7.0
2950940,wanshouxigong_aq,2018-04-07 22:00:00,28.0,61.0,58.0,0.5,12.0,4.0
2950941,aotizhongxin_aq,2018-04-07 22:00:00,32.0,78.0,90.0,0.5,2.0,4.0
2950942,nongzhanguan_aq,2018-04-07 22:00:00,31.0,61.0,77.0,0.4,7.0,4.0
2950943,wanliu_aq,2018-04-07 22:00:00,32.0,61.0,80.0,0.6,3.0,2.0
2950944,beibuxinqu_aq,2018-04-07 22:00:00,40.0,120.0,58.0,0.7,2.0,2.0
2950945,zhiwuyuan_aq,2018-04-07 22:00:00,,,,,,
2950946,fengtaihuayuan_aq,2018-04-07 22:00:00,36.0,75.0,88.0,0.7,4.0,4.0
2950947,yungang_aq,2018-04-07 22:00:00,31.0,66.0,37.0,0.5,44.0,5.0
2950948,gucheng_aq,2018-04-07 22:00:00,36.0,109.0,85.0,0.6,5.0,3.0
2950949,fangshan_aq,2018-04-07 22:00:00,29.0,82.0,86.0,0.4,15.0,3.0
2950950,daxing_aq,2018-04-07 22:00:00,30.0,74.0,78.0,0.9,12.0,5.0
2950951,yizhuang_aq,2018-04-07 22:00:00,31.0,78.0,97.0,0.7,2.0,4.0
2950952,tongzhou_aq,2018-04-07 22:00:00,36.0,104.0,83.0,0.5,2.0,5.0
2950953,shunyi_aq,2018-04-07 22:00:00,28.0,62.0,76.0,0.6,4.0,3.0
2950954,pingchang_aq,2018-04-07 22:00:00,28.0,61.0,51.0,0.5,17.0,2.0
2950955,mentougou_aq,2018-04-07 22:00:00,34.0,63.0,38.0,0.5,33.0,2.0
2950956,pinggu_aq,2018-04-07 22:00:00,26.0,51.0,37.0,0.7,34.0,6.0
2950957,huairou_aq,2018-04-07 22:00:00,24.0,46.0,13.0,0.4,48.0,2.0
2950958,miyun_aq,2018-04-07 22:00:00,23.0,61.0,70.0,0.5,2.0,2.0
2950959,yanqin_aq,2018-04-07 22:00:00,39.0,129.0,75.0,0.7,2.0,3.0
2950960,dingling_aq,2018-04-07 22:00:00,26.0,47.0,15.0,0.4,52.0,2.0
2950961,badaling_aq,2018-04-07 22:00:00,,101.0,62.0,0.4,14.0,2.0
2950962,miyunshuiku_aq,2018-04-07 22:00:00,22.0,47.0,15.0,0.3,54.0,2.0
2950963,donggaocun_aq,2018-04-07 22:00:00,23.0,41.0,28.0,0.9,57.0,11.0
